segment_id,title,text,gold_role,pred_role,gold_entities,pred_entities,entity_jaccard,entity_precision,entity_recall,entity_f1,matched_pairs,gold_operative_status,pred_operative_status,gold_relation,pred_relation,gold_answer_relevant,pred_answer_relevant,failure_pattern
TB025,TutorTrail Learning Routes,"TutorTrail converts free-text tutoring notes into learning routes such as concept gap, practice need, confidence issue, assessment target, and parent follow-up.",DEFINE,DEFINE,"[""TutorTrail"", ""tutoring notes"", ""learning routes"", ""concept gap"", ""practice need"", ""confidence issue"", ""assessment target"", ""parent follow-up""]","[""tutortrail"", ""concept gap"", ""practice need"", ""confidence issue"", ""assessment target"", ""parent follow-up""]",0.750000,1.000000,0.750000,0.857143,"[{""gold"": ""TutorTrail"", ""pred"": ""tutortrail"", ""score"": 1.0}, {""gold"": ""assessment target"", ""pred"": ""assessment target"", ""score"": 1.0}, {""gold"": ""concept gap"", ""pred"": ""concept gap"", ""score"": 1.0}, {""gold"": ""confidence issue"", ""pred"": ""confidence issue"", ""score"": 1.0}, {""gold"": ""parent follow-up"", ""pred"": ""parent follow-up"", ""score"": 1.0}, {""gold"": ""practice need"", ""pred"": ""practice need"", ""score"": 1.0}]",ACTIVE,ACTIVE,supports_retrieval,supports_retrieval,YES,YES,entity_exact
TB026,TutorTrail Learning Routes,"Tutors often describe ability, behaviour, and homework completion together, which makes the next lesson plan hard to automate.",BACKGROUND,BACKGROUND,"[""tutors"", ""ability"", ""behaviour"", ""homework completion"", ""lesson plan""]",[],0.000000,0.000000,0.000000,0.000000,[],DESCRIPTIVE,DESCRIPTIVE,sets_context,sets_context,YES,YES,entity_exact+entity_jaccard_lt_0.5
TB027,TutorTrail Learning Routes,"Extract the topic, misconception, evidence sentence, recommended exercise type, and whether the issue is conceptual or fluency-based.",METHOD,METHOD,"[""topic"", ""misconception"", ""evidence sentence"", ""exercise type"", ""conceptual issue"", ""fluency-based issue""]","[""routemap""]",0.000000,0.000000,0.000000,0.000000,[],ACTIVE,ACTIVE,supports_retrieval,supports_retrieval,YES,YES,entity_exact+entity_jaccard_lt_0.5
TB028,TutorTrail Learning Routes,"A note saying the pupil can solve linear equations but freezes when the wording changes should route to transfer practice, not basic algebra.",EXAMPLE,EXAMPLE,"[""pupil"", ""linear equations"", ""wording"", ""transfer practice"", ""basic algebra""]",[],0.000000,0.000000,0.000000,0.000000,[],DESCRIPTIVE,DESCRIPTIVE,gives_example,gives_example,YES,YES,entity_exact+entity_jaccard_lt_0.5
TB029,TutorTrail Learning Routes,Do not infer a special educational need from a single frustration note unless the tutor explicitly recorded an assessed support plan.,LIMITATION,LIMITATION,"[""special educational need"", ""frustration note"", ""tutor"", ""support plan""]",[],0.000000,0.000000,0.000000,0.000000,[],ACTIVE,ACTIVE,limits,limits,YES,YES,entity_exact+entity_jaccard_lt_0.5
TB030,TutorTrail Learning Routes,Add a reviewer column so senior tutors can adjudicate borderline cases before those labels enter the gold set.,NEXT_STEP,NEXT_STEP,"[""reviewer column"", ""senior tutors"", ""borderline cases"", ""gold set""]","[""reviewer"", ""senior tutor""]",0.500000,1.000000,0.500000,0.666667,"[{""gold"": ""senior tutors"", ""pred"": ""senior tutor"", ""score"": 1.0}, {""gold"": ""reviewer column"", ""pred"": ""reviewer"", ""score"": 0.6956521739130435}]",ACTIVE,ACTIVE,proposes_next_test,proposes_next_test,YES,YES,entity_exact
TB031,FraudSieve Invoice Controls,"FraudSieve is an invoice-control router that separates vendor identity changes, bank-detail changes, duplicate invoice patterns, and approval bypasses.",DEFINE,DEFINE,"[""FraudSieve"", ""invoice-control router"", ""vendor identity changes"", ""bank-detail changes"", ""duplicate invoice patterns"", ""approval bypasses""]",[],0.000000,0.000000,0.000000,0.000000,[],ACTIVE,ACTIVE,supports_retrieval,supports_retrieval,YES,YES,entity_exact+entity_jaccard_lt_0.5
TB032,FraudSieve Invoice Controls,"Finance reviewers currently mark many alerts as suspicious without explaining whether the risk comes from the vendor, the invoice, or the approver.",BACKGROUND,BACKGROUND,"[""finance reviewers"", ""alerts"", ""vendor"", ""invoice"", ""approver""]",[],0.000000,0.000000,0.000000,0.000000,[],DESCRIPTIVE,DESCRIPTIVE,sets_context,sets_context,YES,YES,entity_exact+entity_jaccard_lt_0.5
TB033,FraudSieve Invoice Controls,"The extraction should identify the payment risk, the evidence field, the control that failed, and the next approval gate.",METHOD,METHOD,"[""payment risk"", ""evidence field"", ""control"", ""approval gate""]",[],0.000000,0.000000,0.000000,0.000000,[],ACTIVE,ACTIVE,supports_retrieval,supports_retrieval,YES,YES,entity_exact+entity_jaccard_lt_0.5
TB034,FraudSieve Invoice Controls,"Replace the old duplicate check with a normalized comparison across invoice number, supplier name, gross amount, and purchase-order reference.",METHOD,METHOD,"[""duplicate check"", ""invoice number"", ""supplier name"", ""gross amount"", ""purchase-order reference""]",[],0.000000,0.000000,0.000000,0.000000,[],ACTIVE,ACTIVE,maps_to,maps_to,YES,YES,entity_exact+entity_jaccard_lt_0.5
TB035,FraudSieve Invoice Controls,A sample of historic alerts showed high precision for exact duplicate invoices but weak recall for slightly altered supplier names.,RESULT,RESULT,"[""historic alerts"", ""precision"", ""duplicate invoices"", ""recall"", ""supplier names""]",[],0.000000,0.000000,0.000000,0.000000,[],DESCRIPTIVE,DESCRIPTIVE,reports_usefulness,reports_usefulness,YES,YES,entity_exact+entity_jaccard_lt_0.5
TB036,FraudSieve Invoice Controls,The tool should not block payment automatically; it should route the case to a named approver with the evidence attached.,LIMITATION,LIMITATION,"[""tool"", ""payment"", ""case"", ""approver"", ""evidence""]",[],0.000000,0.000000,0.000000,0.000000,[],ACTIVE,ACTIVE,limits,limits,YES,YES,entity_exact+entity_jaccard_lt_0.5
TB037,RiverWatch Flood Notes,"RiverWatch turns field notes about water levels, blocked culverts, pump status, and road closures into flood-response routes.",DEFINE,DEFINE,"[""RiverWatch"", ""field notes"", ""water levels"", ""blocked culverts"", ""pump status"", ""road closures"", ""flood-response routes""]",[],0.000000,0.000000,0.000000,0.000000,[],ACTIVE,ACTIVE,supports_retrieval,supports_retrieval,YES,YES,entity_exact+entity_jaccard_lt_0.5
TB038,RiverWatch Flood Notes,"The duty officer receives photos, resident calls, and sensor messages, but only some of them imply a required field deployment.",BACKGROUND,BACKGROUND,"[""duty officer"", ""photos"", ""resident calls"", ""sensor messages"", ""field deployment""]",[],0.000000,0.000000,0.000000,0.000000,[],DESCRIPTIVE,DESCRIPTIVE,sets_context,sets_context,YES,YES,entity_exact+entity_jaccard_lt_0.5
TB039,RiverWatch Flood Notes,"Classify each note by location, hazard type, confidence, immediate action, and whether another agency must be notified.",METHOD,METHOD,"[""location"", ""hazard type"", ""confidence"", ""immediate action"", ""agency notification""]","[""location"", ""hazard type"", ""confidence"", ""immediate action"", ""another agency""]",0.666667,0.800000,0.800000,0.800000,"[{""gold"": ""confidence"", ""pred"": ""confidence"", ""score"": 1.0}, {""gold"": ""hazard type"", ""pred"": ""hazard type"", ""score"": 1.0}, {""gold"": ""immediate action"", ""pred"": ""immediate action"", ""score"": 1.0}, {""gold"": ""location"", ""pred"": ""location"", ""score"": 1.0}]",ACTIVE,ACTIVE,supports_retrieval,supports_retrieval,YES,YES,entity_exact
TB040,RiverWatch Flood Notes,"If the note reports standing water inside a known test basin after a scheduled drill, suppress the public-road closure route.",LIMITATION,LIMITATION,"[""standing water"", ""test basin"", ""scheduled drill"", ""public-road closure route""]",[],0.000000,0.000000,0.000000,0.000000,[],ACTIVE,ACTIVE,limits,limits,YES,YES,entity_exact+entity_jaccard_lt_0.5
TB041,RiverWatch Flood Notes,"The trial found that blocked culvert reports were routed well, but bridge-depth notes needed a separate severity rule.",RESULT,RESULT,"[""trial"", ""blocked culvert reports"", ""bridge-depth notes"", ""severity rule""]",[],0.000000,0.000000,0.000000,0.000000,[],DESCRIPTIVE,DESCRIPTIVE,reports_usefulness,reports_usefulness,YES,YES,entity_exact+entity_jaccard_lt_0.5
TB042,RiverWatch Flood Notes,Add a blind review set from the next storm event and score false alarms separately from missed deployments.,NEXT_STEP,NEXT_STEP,"[""blind review set"", ""storm event"", ""false alarms"", ""missed deployments""]",[],0.000000,0.000000,0.000000,0.000000,[],ACTIVE,ACTIVE,proposes_next_test,proposes_next_test,YES,YES,entity_exact+entity_jaccard_lt_0.5
TB045,LawBrief Disclosure Tracker,"The extractor should separate document type, legal sensitivity, deadline, responsible person, and whether the note changes the case route.",METHOD,METHOD,"[""extractor"", ""document type"", ""legal sensitivity"", ""deadline"", ""responsible person"", ""case route""]",[],0.000000,0.000000,0.000000,0.000000,[],ACTIVE,ACTIVE,supports_retrieval,supports_retrieval,YES,YES,entity_exact+entity_jaccard_lt_0.5
TB046,LawBrief Disclosure Tracker,The system must not decide privilege or waive confidentiality; it can only flag that a qualified reviewer is needed.,LIMITATION,LIMITATION,"[""privilege"", ""confidentiality"", ""qualified reviewer""]","[""qualified reviewer""]",0.333333,1.000000,0.333333,0.500000,"[{""gold"": ""qualified reviewer"", ""pred"": ""qualified reviewer"", ""score"": 1.0}]",ACTIVE,ACTIVE,limits,limits,YES,YES,entity_exact+entity_jaccard_lt_0.5
TB047,LawBrief Disclosure Tracker,"A note saying the client found a contract draft on an old laptop should route to evidence collection, not automatically to privilege review.",EXAMPLE,EXAMPLE,"[""client"", ""contract draft"", ""old laptop"", ""evidence collection"", ""privilege review""]","[""evidence collection"", ""privilege review""]",0.400000,1.000000,0.400000,0.571429,"[{""gold"": ""evidence collection"", ""pred"": ""evidence collection"", ""score"": 1.0}, {""gold"": ""privilege review"", ""pred"": ""privilege review"", ""score"": 1.0}]",DESCRIPTIVE,DESCRIPTIVE,gives_example,gives_example,YES,YES,entity_exact+entity_jaccard_lt_0.5
TB048,LawBrief Disclosure Tracker,"Build the blind corpus from new neutral case summaries, not from prior gold examples or training snippets.",NEXT_STEP,NEXT_STEP,"[""blind corpus"", ""case summaries"", ""gold examples"", ""training snippets""]",[],0.000000,0.000000,0.000000,0.000000,[],ACTIVE,ACTIVE,proposes_next_test,proposes_next_test,YES,YES,entity_exact+entity_jaccard_lt_0.5
TB049,RoboInspect Factory Checks,"RoboInspect routes factory inspection notes into defect type, machine owner, safety class, downtime risk, and repair priority.",DEFINE,DEFINE,"[""RoboInspect"", ""factory inspection notes"", ""defect type"", ""machine owner"", ""safety class"", ""downtime risk"", ""repair priority""]","[""factory inspection note"", ""defect type"", ""machine owner"", ""safety clas"", ""downtime risk"", ""repair priority""]",0.857143,1.000000,0.857143,0.923077,"[{""gold"": ""defect type"", ""pred"": ""defect type"", ""score"": 1.0}, {""gold"": ""downtime risk"", ""pred"": ""downtime risk"", ""score"": 1.0}, {""gold"": ""factory inspection notes"", ""pred"": ""factory inspection note"", ""score"": 1.0}, {""gold"": ""machine owner"", ""pred"": ""machine owner"", ""score"": 1.0}, {""gold"": ""repair priority"", ""pred"": ""repair priority"", ""score"": 1.0}, {""gold"": ""safety class"", ""pred"": ""safety clas"", ""score"": 0.9523809523809523}]",ACTIVE,ACTIVE,supports_retrieval,supports_retrieval,YES,YES,entity_exact
TB050,RoboInspect Factory Checks,"Operators write short notes during shift change, and the same phrase can mean a cosmetic defect or a safety-critical fault depending on the line.",BACKGROUND,BACKGROUND,"[""operators"", ""shift change"", ""cosmetic defect"", ""safety-critical fault"", ""line""]",[],0.000000,0.000000,0.000000,0.000000,[],DESCRIPTIVE,DESCRIPTIVE,sets_context,sets_context,YES,YES,entity_exact+entity_jaccard_lt_0.5
TB051,RoboInspect Factory Checks,"Each note should be paired with machine ID, station, observed symptom, recurrence, and whether production must stop.",METHOD,METHOD,"[""machine ID"", ""station"", ""observed symptom"", ""recurrence"", ""production stop""]",[],0.000000,0.000000,0.000000,0.000000,[],ACTIVE,ACTIVE,supports_retrieval,supports_retrieval,YES,YES,entity_exact+entity_jaccard_lt_0.5
TB052,RoboInspect Factory Checks,Add a calibration rule that treats repeated minor vibration notes as escalating risk after the third occurrence in seven days.,METHOD,METHOD,"[""calibration rule"", ""minor vibration notes"", ""escalating risk"", ""third occurrence"", ""seven days""]",[],0.000000,0.000000,0.000000,0.000000,[],ACTIVE,ACTIVE,maps_to,maps_to,YES,YES,entity_exact+entity_jaccard_lt_0.5
TB053,RoboInspect Factory Checks,The previous review showed that the route classifier overused the downtime label when the note mentioned a spare part.,RESULT,RESULT,"[""review"", ""route classifier"", ""downtime label"", ""spare part""]","[""route classifier"", ""downtime label"", ""spare part""]",0.750000,1.000000,0.750000,0.857143,"[{""gold"": ""downtime label"", ""pred"": ""downtime label"", ""score"": 1.0}, {""gold"": ""route classifier"", ""pred"": ""route classifier"", ""score"": 1.0}, {""gold"": ""spare part"", ""pred"": ""spare part"", ""score"": 1.0}]",DESCRIPTIVE,DESCRIPTIVE,reports_usefulness,reports_usefulness,YES,YES,entity_exact
TB054,RoboInspect Factory Checks,Do not escalate a fault if the note explicitly says the machine is isolated for planned maintenance.,LIMITATION,LIMITATION,"[""fault"", ""machine"", ""planned maintenance""]",[],0.000000,0.000000,0.000000,0.000000,[],ACTIVE,ACTIVE,limits,limits,YES,YES,entity_exact+entity_jaccard_lt_0.5
TB055,GreenLedger Supplier Risk,"GreenLedger maps supplier notes into carbon evidence, labour-risk concern, certification status, data gap, or remediation action.",DEFINE,DEFINE,"[""GreenLedger"", ""supplier notes"", ""carbon evidence"", ""labour-risk concern"", ""certification status"", ""data gap"", ""remediation action""]",[],0.000000,0.000000,0.000000,0.000000,[],ACTIVE,ACTIVE,supports_retrieval,supports_retrieval,YES,YES,entity_exact+entity_jaccard_lt_0.5
TB056,GreenLedger Supplier Risk,Procurement teams often record a supplier's claim without noting whether the claim has been verified by a document.,BACKGROUND,BACKGROUND,"[""procurement teams"", ""supplier claim"", ""verified document""]",[],0.000000,0.000000,0.000000,0.000000,[],DESCRIPTIVE,DESCRIPTIVE,sets_context,sets_context,YES,YES,entity_exact+entity_jaccard_lt_0.5
TB057,GreenLedger Supplier Risk,"Extract the claim, evidence source, verification level, due date, and whether the route requires audit, supplier follow-up, or internal approval.",METHOD,METHOD,"[""claim"", ""evidence source"", ""verification level"", ""due date"", ""audit"", ""supplier follow-up"", ""internal approval""]","[""claim"", ""evidence source"", ""verification level"", ""due date"", ""route require audit"", ""supplier follow-up"", ""internal approval""]",0.750000,0.857143,0.857143,0.857143,"[{""gold"": ""claim"", ""pred"": ""claim"", ""score"": 1.0}, {""gold"": ""due date"", ""pred"": ""due date"", ""score"": 1.0}, {""gold"": ""evidence source"", ""pred"": ""evidence source"", ""score"": 1.0}, {""gold"": ""internal approval"", ""pred"": ""internal approval"", ""score"": 1.0}, {""gold"": ""supplier follow-up"", ""pred"": ""supplier follow-up"", ""score"": 1.0}, {""gold"": ""verification level"", ""pred"": ""verification level"", ""score"": 1.0}]",ACTIVE,ACTIVE,supports_retrieval,supports_retrieval,YES,YES,entity_exact
TB058,GreenLedger Supplier Risk,Do not treat a marketing brochure as certification unless a named standard and certificate number are present.,LIMITATION,LIMITATION,"[""marketing brochure"", ""certification"", ""standard"", ""certificate number""]",[],0.000000,0.000000,0.000000,0.000000,[],ACTIVE,ACTIVE,limits,limits,YES,YES,entity_exact+entity_jaccard_lt_0.5
TB059,GreenLedger Supplier Risk,The first pass improved data-gap detection but missed cases where the supplier gave a certificate that had expired.,RESULT,RESULT,"[""first pass"", ""data-gap detection"", ""supplier"", ""expired certificate""]","[""data-gap detection"", ""certificate""]",0.500000,1.000000,0.500000,0.666667,"[{""gold"": ""data-gap detection"", ""pred"": ""data-gap detection"", ""score"": 1.0}, {""gold"": ""expired certificate"", ""pred"": ""certificate"", ""score"": 0.7333333333333333}]",DESCRIPTIVE,DESCRIPTIVE,reports_usefulness,reports_usefulness,YES,YES,entity_exact
TB061,EventMesh Incident Queue,"EventMesh routes live-event incident notes into crowd flow, medical support, access control, technical fault, or steward deployment.",DEFINE,DEFINE,"[""EventMesh"", ""live-event incident notes"", ""crowd flow"", ""medical support"", ""access control"", ""technical fault"", ""steward deployment""]","[""crowd flow"", ""medical support"", ""acces control"", ""technical fault"", ""steward deployment""]",0.714286,1.000000,0.714286,0.833333,"[{""gold"": ""crowd flow"", ""pred"": ""crowd flow"", ""score"": 1.0}, {""gold"": ""medical support"", ""pred"": ""medical support"", ""score"": 1.0}, {""gold"": ""steward deployment"", ""pred"": ""steward deployment"", ""score"": 1.0}, {""gold"": ""technical fault"", ""pred"": ""technical fault"", ""score"": 1.0}, {""gold"": ""access control"", ""pred"": ""acces control"", ""score"": 0.96}]",ACTIVE,ACTIVE,supports_retrieval,supports_retrieval,YES,YES,entity_exact
TB062,EventMesh Incident Queue,"During a busy event, radio messages are brief and often omit whether the issue is already handled or still needs action.",BACKGROUND,BACKGROUND,"[""busy event"", ""radio messages"", ""issue"", ""action""]",[],0.000000,0.000000,0.000000,0.000000,[],DESCRIPTIVE,DESCRIPTIVE,sets_context,sets_context,YES,YES,entity_exact+entity_jaccard_lt_0.5
TB063,EventMesh Incident Queue,"The route should extract zone, incident type, urgency, current owner, and whether the note closes or opens an incident.",METHOD,METHOD,"[""zone"", ""incident type"", ""urgency"", ""current owner"", ""incident""]",[],0.000000,0.000000,0.000000,0.000000,[],ACTIVE,ACTIVE,supports_retrieval,supports_retrieval,YES,YES,entity_exact+entity_jaccard_lt_0.5
TB064,EventMesh Incident Queue,A note saying Gate C scanner offline with queue building should route to both technical fault and crowd-flow monitoring.,EXAMPLE,EXAMPLE,"[""Gate C"", ""scanner"", ""queue"", ""technical fault"", ""crowd-flow monitoring""]",[],0.000000,0.000000,0.000000,0.000000,[],DESCRIPTIVE,DESCRIPTIVE,gives_example,gives_example,YES,YES,entity_exact+entity_jaccard_lt_0.5
TB065,EventMesh Incident Queue,The system must not down-rank a medical note because the text is short; medical keywords should preserve priority until reviewed.,LIMITATION,LIMITATION,"[""medical note"", ""medical keywords"", ""priority"", ""review""]",[],0.000000,0.000000,0.000000,0.000000,[],ACTIVE,ACTIVE,limits,limits,YES,YES,entity_exact+entity_jaccard_lt_0.5
