segment_id,title,text,gold_role,pred_role,gold_entities,pred_entities,entity_jaccard,entity_precision,entity_recall,entity_f1,matched_pairs,gold_operative_status,pred_operative_status,gold_relation,pred_relation,gold_answer_relevant,pred_answer_relevant,failure_pattern
FBV2_0011,Blood Bank Platelet Allocation,A sample of closed files showed oncology ward request missing from several late cases. The same sample had night courier sheet and blood bank platelet allocation case 1-11 in the files that moved cleanly.,RESULT,RESULT,"[""oncology ward request"", ""night courier sheet"", ""blood bank platelet allocation case 1-11""]","[""allocation case 1-11"", ""bank platelet allocation"", ""bank platelet allocation case"", ""blood bank platelet"", ""blood bank platelet allocation"", ""closed files showed"", ""closed files showed oncology"", ""files showed oncology""]",0.222222,0.250000,0.666667,0.363636,"[{""gold"": ""blood bank platelet allocation case 1-11"", ""pred"": ""blood bank platelet allocation"", ""score"": 0.9090244174003601}, {""gold"": ""oncology ward request"", ""pred"": ""files showed oncology"", ""score"": 0.5402164459228516}]",DESCRIPTIVE,DESCRIPTIVE,supports_retrieval,reports_usefulness,YES,YES,relation+entity_exact+entity_jaccard_lt_0.5
FBV2_0012,Blood Bank Platelet Allocation,The desk can misread trauma cooler when blood fridge log arrives late. blood bank platelet allocation case 1-12 stays provisional while the two records are reconciled.,LIMITATION,LIMITATION,"[""trauma cooler"", ""blood fridge log"", ""blood bank platelet allocation case 1-12""]","[""1-12 stays provisional"", ""1-12 stays provisional while"", ""allocation case 1-12"", ""allocation case 1-12 stays"", ""arrives late blood"", ""arrives late blood bank"", ""bank platelet allocation"", ""bank platelet allocation case""]",0.100000,0.125000,0.333333,0.181818,"[{""gold"": ""blood bank platelet allocation case 1-12"", ""pred"": ""bank platelet allocation case"", ""score"": 0.8750494122505188}]",LIMITED,LIMITED,warns_about,warns_about,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0013,Blood Bank Platelet Allocation,A follow-up table should pair donor batch record with the owner who handled compatibility hold. That table would show whether blood bank platelet allocation case 1-13 belongs earlier in the queue.,NEXT_STEP,NEXT_STEP,"[""donor batch record"", ""compatibility hold"", ""blood bank platelet allocation case 1-13""]","[""1-13 belongs earlier"", ""allocation case 1-13"", ""allocation case 1-13 belongs"", ""bank platelet allocation"", ""bank platelet allocation case"", ""blood bank platelet"", ""blood bank platelet allocation"", ""case 1-13 belongs""]",0.100000,0.125000,0.333333,0.181818,"[{""gold"": ""blood bank platelet allocation case 1-13"", ""pred"": ""blood bank platelet allocation"", ""score"": 0.904273509979248}]",ACTIVE,ACTIVE,proposes_next_test,proposes_next_test,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0014,Blood Bank Platelet Allocation,"At shift handover, night courier sheet and platelet expiry window frame the queue that includes blood bank platelet allocation case 1-14. The note gives the coordinator enough scene detail to place later entries.",BACKGROUND,BACKGROUND,"[""night courier sheet"", ""platelet expiry window"", ""blood bank platelet allocation case 1-14""]","[""allocation case 1-14"", ""bank platelet allocation"", ""bank platelet allocation case"", ""blood bank platelet"", ""blood bank platelet allocation"", ""coordinator enough scene"", ""coordinator enough scene detail"", ""enough scene detail""]",0.222222,0.250000,0.666667,0.363636,"[{""gold"": ""blood bank platelet allocation case 1-14"", ""pred"": ""blood bank platelet allocation"", ""score"": 0.9130100607872009}, {""gold"": ""platelet expiry window"", ""pred"": ""blood bank platelet"", ""score"": 0.5136239528656006}]",DESCRIPTIVE,DESCRIPTIVE,sets_context,sets_context,MAYBE,MAYBE,entity_exact+entity_jaccard_lt_0.5
FBV2_0015,Blood Bank Platelet Allocation,A coordinator can trust blood fridge log more when crossmatch tray matches the same timeline. That pairing keeps blood bank platelet allocation case 1-15 from becoming the sole signal.,CLAIM,CLAIM,"[""blood fridge log"", ""crossmatch tray"", ""blood bank platelet allocation case 1-15""]","[""allocation case 1-15"", ""bank platelet allocation"", ""bank platelet allocation case"", ""blood bank platelet"", ""blood bank platelet allocation"", ""blood fridge log"", ""blood fridge log more"", ""can trust blood""]",0.222222,0.250000,0.666667,0.363636,"[{""gold"": ""blood fridge log"", ""pred"": ""blood fridge log"", ""score"": 1.0}, {""gold"": ""blood bank platelet allocation case 1-15"", ""pred"": ""blood bank platelet allocation"", ""score"": 0.9121875762939453}]",ACTIVE,ACTIVE,asserts,asserts,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0016,Blood Bank Platelet Allocation,"The phrase compatibility hold points to the record where oncology ward request and blood bank platelet allocation case 1-16 are stored together. Staff use it only for the routing object, not for the entire service.",DEFINE,DEFINE,"[""compatibility hold"", ""oncology ward request"", ""blood bank platelet allocation case 1-16""]","[""stored together Staff"", ""allocation case 1-16"", ""bank platelet allocation"", ""bank platelet allocation case"", ""blood bank platelet"", ""blood bank platelet allocation"", ""compatibility hold points"", ""oncology ward request""]",0.375000,0.375000,1.000000,0.545455,"[{""gold"": ""oncology ward request"", ""pred"": ""oncology ward request"", ""score"": 1.0}, {""gold"": ""blood bank platelet allocation case 1-16"", ""pred"": ""blood bank platelet allocation"", ""score"": 0.9188919067382812}, {""gold"": ""compatibility hold"", ""pred"": ""compatibility hold points"", ""score"": 0.8478543758392334}]",DESCRIPTIVE,DESCRIPTIVE,defines,defines,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0017,Interlibrary Loan Queue,Reviewers counted more timely handoffs when request slip was checked before copyright page count. The audit trail pointed back to library interlibrary loan case 2-01 on the disputed cases.,RESULT,RESULT,"[""request slip"", ""copyright page count"", ""library interlibrary loan case 2-01""]","[""Reviewers counted more"", ""Reviewers counted more timely"", ""audit trail pointed"", ""audit trail pointed back"", ""copyright page count"", ""counted more timely"", ""counted more timely handoffs"", ""interlibrary loan case""]",0.222222,0.250000,0.666667,0.363636,"[{""gold"": ""copyright page count"", ""pred"": ""copyright page count"", ""score"": 1.0000001192092896}, {""gold"": ""library interlibrary loan case 2-01"", ""pred"": ""interlibrary loan case"", ""score"": 0.8672762513160706}]",DESCRIPTIVE,DESCRIPTIVE,supports_retrieval,reports_usefulness,YES,YES,relation+entity_exact+entity_jaccard_lt_0.5
FBV2_0018,Interlibrary Loan Queue,lending library notice loses value when patron pickup shelf is copied from an older shift. The case tied to library interlibrary loan case 2-02 needs review before it moves.,LIMITATION,LIMITATION,"[""lending library notice"", ""patron pickup shelf"", ""library interlibrary loan case 2-02""]","[""2-02 needs review"", ""case 2-02 needs"", ""case 2-02 needs review"", ""interlibrary loan case"", ""interlibrary loan case 2-02"", ""lending library notice"", ""lending library notice loses"", ""library interlibrary loan""]",0.222222,0.250000,0.666667,0.363636,"[{""gold"": ""lending library notice"", ""pred"": ""lending library notice"", ""score"": 1.0}, {""gold"": ""library interlibrary loan case 2-02"", ""pred"": ""library interlibrary loan"", ""score"": 0.9084327220916748}]",LIMITED,LIMITED,warns_about,warns_about,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0019,Interlibrary Loan Queue,"One file has scanner station arriving before shipping label, while library interlibrary loan case 2-03 remains unsigned. The coordinator keeps the case open until the two desk records match.",EXAMPLE,METHOD,"[""scanner station"", ""shipping label"", ""library interlibrary loan case 2-03""]","[""2-03 remains unsigned"", ""case 2-03 remains"", ""case 2-03 remains unsigned"", ""case open until"", ""desk records match"", ""interlibrary loan case"", ""interlibrary loan case 2-03"", ""label while library""]",0.100000,0.125000,0.333333,0.181818,"[{""gold"": ""library interlibrary loan case 2-03"", ""pred"": ""interlibrary loan case 2-03"", ""score"": 0.8803846836090088}]",DESCRIPTIVE,ACTIVE,gives_example,recommends,YES,YES,role+status+relation+entity_exact+entity_jaccard_lt_0.5
FBV2_0020,Interlibrary Loan Queue,A desk sample showed copyright page count reducing search time when journal issue record was also attached. library interlibrary loan case 2-04 was the field most often opened during review.,RESULT,RESULT,"[""copyright page count"", ""journal issue record"", ""library interlibrary loan case 2-04""]","[""also attached library"", ""also attached library interlibrary"", ""attached library interlibrary"", ""attached library interlibrary loan"", ""case 2-04 was"", ""copyright page count"", ""copyright page count reducing"", ""count reducing search""]",0.222222,0.250000,0.666667,0.363636,"[{""gold"": ""copyright page count"", ""pred"": ""copyright page count"", ""score"": 1.0000001192092896}, {""gold"": ""library interlibrary loan case 2-04"", ""pred"": ""attached library interlibrary loan"", ""score"": 0.9034464359283447}]",DESCRIPTIVE,DESCRIPTIVE,reports_usefulness,reports_usefulness,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0021,Interlibrary Loan Queue,"The phrase patron pickup shelf points to the record where renewal hold and library interlibrary loan case 2-05 are stored together. Staff use it only for the routing object, not for the entire service.",DEFINE,DEFINE,"[""patron pickup shelf"", ""renewal hold"", ""library interlibrary loan case 2-05""]","[""stored together Staff"", ""interlibrary loan case"", ""interlibrary loan case 2-05"", ""library interlibrary loan"", ""library interlibrary loan case"", ""loan case 2-05"", ""patron pickup shelf"", ""patron pickup shelf points""]",0.222222,0.250000,0.666667,0.363636,"[{""gold"": ""patron pickup shelf"", ""pred"": ""patron pickup shelf"", ""score"": 1.0000001192092896}, {""gold"": ""library interlibrary loan case 2-05"", ""pred"": ""library interlibrary loan case"", ""score"": 0.9594689607620239}]",DESCRIPTIVE,DESCRIPTIVE,defines,defines,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0022,Interlibrary Loan Queue,"Map shipping label to request slip, then send library interlibrary loan case 2-06 to the same queue. The case remains visible until the owner confirms receipt.",METHOD,METHOD,"[""shipping label"", ""request slip"", ""library interlibrary loan case 2-06""]","[""Map shipping label"", ""case remains visible"", ""case remains visible until"", ""interlibrary loan case"", ""interlibrary loan case 2-06"", ""library interlibrary loan"", ""library interlibrary loan case"", ""loan case 2-06""]",0.222222,0.250000,0.666667,0.363636,"[{""gold"": ""library interlibrary loan case 2-06"", ""pred"": ""library interlibrary loan case"", ""score"": 0.9508876204490662}, {""gold"": ""shipping label"", ""pred"": ""Map shipping label"", ""score"": 0.8245375156402588}]",ACTIVE,ACTIVE,recommends,maps_to,YES,YES,relation+entity_exact+entity_jaccard_lt_0.5
FBV2_0023,Interlibrary Loan Queue,lending library notice is filed next to journal issue record whenever library interlibrary loan case 2-07 is active. That arrangement shows which parts of the work are already on the board.,BACKGROUND,CLAIM,"[""journal issue record"", ""lending library notice"", ""library interlibrary loan case 2-07""]","[""lending library notice"", ""journal issue record"", ""interlibrary loan case 2-07""]",1.000000,1.000000,1.000000,1.000000,"[{""gold"": ""journal issue record"", ""pred"": ""journal issue record"", ""score"": 1.0}, {""gold"": ""lending library notice"", ""pred"": ""lending library notice"", ""score"": 1.0}, {""gold"": ""library interlibrary loan case 2-07"", ""pred"": ""interlibrary loan case 2-07"", ""score"": 0.8794324994087219}]",DESCRIPTIVE,ACTIVE,sets_context,asserts,MAYBE,YES,role+status+relation+answer
FBV2_0024,Interlibrary Loan Queue,A caller asks about renewal hold while the desk is still waiting for scanner station. The coordinator checks library interlibrary loan case 2-08 before assigning the next owner.,EXAMPLE,EXAMPLE,"[""renewal hold"", ""scanner station"", ""library interlibrary loan case 2-08""]","[""about renewal hold"", ""about renewal hold while"", ""asks about renewal"", ""asks about renewal hold"", ""caller asks about"", ""caller asks about renewal"", ""checks library interlibrary"", ""checks library interlibrary loan""]",0.222222,0.250000,0.666667,0.363636,"[{""gold"": ""renewal hold"", ""pred"": ""about renewal hold"", ""score"": 0.9694298505783081}, {""gold"": ""library interlibrary loan case 2-08"", ""pred"": ""checks library interlibrary loan"", ""score"": 0.7221536040306091}]",DESCRIPTIVE,DESCRIPTIVE,gives_example,gives_example,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0025,Interlibrary Loan Queue,The team can run a two-week check on request slip and record how often copyright page count changes the decision. library interlibrary loan case 2-09 should be logged before and after the desk action.,NEXT_STEP,RESULT,"[""request slip"", ""copyright page count"", ""library interlibrary loan case 2-09""]","[""copyright page count"", ""copyright page count changes"", ""decision library interlibrary"", ""decision library interlibrary loan"", ""how often copyright"", ""how often copyright page"", ""interlibrary loan case"", ""interlibrary loan case 2-09""]",0.222222,0.250000,0.666667,0.363636,"[{""gold"": ""copyright page count"", ""pred"": ""copyright page count"", ""score"": 1.0000001192092896}, {""gold"": ""library interlibrary loan case 2-09"", ""pred"": ""interlibrary loan case 2-09"", ""score"": 0.87713223695755}]",ACTIVE,DESCRIPTIVE,proposes_next_test,reports_usefulness,YES,YES,role+status+relation+entity_exact+entity_jaccard_lt_0.5
FBV2_0026,Interlibrary Loan Queue,The desk gains a clearer queue when lending library notice and patron pickup shelf travel together. Separating them leaves library interlibrary loan case 2-10 too much room to steer the decision.,CLAIM,CLAIM,"[""lending library notice"", ""patron pickup shelf"", ""library interlibrary loan case 2-10""]","[""Separating them leaves"", ""Separating them leaves library"", ""shelf travel together Separating"", ""together Separating them"", ""together Separating them leaves"", ""travel together Separating"", ""travel together Separating them"", ""2-10 too much""]",0.000000,0.000000,0.000000,0.000000,[],ACTIVE,ACTIVE,asserts,asserts,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0027,Interlibrary Loan Queue,"At shift handover, scanner station and shipping label frame the queue that includes library interlibrary loan case 2-11. The note gives the coordinator enough scene detail to place later entries.",BACKGROUND,BACKGROUND,"[""scanner station"", ""shipping label"", ""library interlibrary loan case 2-11""]","[""coordinator enough scene"", ""coordinator enough scene detail"", ""enough scene detail"", ""handover scanner station"", ""includes library interlibrary"", ""includes library interlibrary loan"", ""interlibrary loan case"", ""interlibrary loan case 2-11""]",0.222222,0.250000,0.666667,0.363636,"[{""gold"": ""library interlibrary loan case 2-11"", ""pred"": ""interlibrary loan case 2-11"", ""score"": 0.8763757348060608}, {""gold"": ""scanner station"", ""pred"": ""handover scanner station"", ""score"": 0.7913804054260254}]",DESCRIPTIVE,DESCRIPTIVE,sets_context,sets_context,MAYBE,MAYBE,entity_exact+entity_jaccard_lt_0.5
FBV2_0028,Interlibrary Loan Queue,"Within the office, copyright page count is the working label for a case bundle containing journal issue record and library interlibrary loan case 2-12. It is narrower than the whole daily queue.",DEFINE,DEFINE,"[""copyright page count"", ""journal issue record"", ""library interlibrary loan case 2-12""]","[""bundle containing journal"", ""bundle containing journal issue"", ""case bundle containing"", ""case bundle containing journal"", ""containing journal issue"", ""containing journal issue record"", ""copyright page count"", ""interlibrary loan case""]",0.375000,0.375000,1.000000,0.545455,"[{""gold"": ""copyright page count"", ""pred"": ""copyright page count"", ""score"": 1.0000001192092896}, {""gold"": ""journal issue record"", ""pred"": ""containing journal issue record"", ""score"": 0.946706235408783}, {""gold"": ""library interlibrary loan case 2-12"", ""pred"": ""interlibrary loan case"", ""score"": 0.8493101596832275}]",DESCRIPTIVE,DESCRIPTIVE,defines,defines,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0029,Interlibrary Loan Queue,The safer choice comes from reading patron pickup shelf beside renewal hold. Treating library interlibrary loan case 2-13 alone as decisive makes the handoff weaker.,CLAIM,CLAIM,"[""patron pickup shelf"", ""renewal hold"", ""library interlibrary loan case 2-13""]","[""beside renewal hold Treating"", ""hold Treating library"", ""hold Treating library interlibrary"", ""renewal hold Treating"", ""renewal hold Treating library"", ""Treating library interlibrary"", ""Treating library interlibrary loan"", ""beside renewal hold""]",0.222222,0.250000,0.666667,0.363636,"[{""gold"": ""renewal hold"", ""pred"": ""beside renewal hold"", ""score"": 0.9017155170440674}, {""gold"": ""library interlibrary loan case 2-13"", ""pred"": ""Treating library interlibrary loan"", ""score"": 0.8514450192451477}]",ACTIVE,ACTIVE,asserts,asserts,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0030,Interlibrary Loan Queue,"Map shipping label to request slip, then send library interlibrary loan case 2-14 to the same queue. The case remains visible until the owner confirms receipt.",METHOD,METHOD,"[""shipping label"", ""request slip"", ""library interlibrary loan case 2-14""]","[""Map shipping label"", ""case remains visible"", ""case remains visible until"", ""interlibrary loan case"", ""interlibrary loan case 2-14"", ""library interlibrary loan"", ""library interlibrary loan case"", ""loan case 2-14""]",0.222222,0.250000,0.666667,0.363636,"[{""gold"": ""library interlibrary loan case 2-14"", ""pred"": ""library interlibrary loan case"", ""score"": 0.9546996355056763}, {""gold"": ""shipping label"", ""pred"": ""Map shipping label"", ""score"": 0.8245375156402588}]",ACTIVE,ACTIVE,maps_to,maps_to,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0031,Interlibrary Loan Queue,"A file can look complete when journal issue record is present, yet lending library notice may still be missing. That gap keeps library interlibrary loan case 2-15 from being final.",LIMITATION,LIMITATION,"[""journal issue record"", ""lending library notice"", ""library interlibrary loan case 2-15""]","[""can look complete"", ""file can look"", ""file can look complete"", ""gap keeps library"", ""gap keeps library interlibrary"", ""interlibrary loan case"", ""interlibrary loan case 2-15"", ""journal issue record""]",0.375000,0.375000,1.000000,0.545455,"[{""gold"": ""journal issue record"", ""pred"": ""journal issue record"", ""score"": 1.0}, {""gold"": ""library interlibrary loan case 2-15"", ""pred"": ""interlibrary loan case 2-15"", ""score"": 0.8759337067604065}, {""gold"": ""lending library notice"", ""pred"": ""interlibrary loan case"", ""score"": 0.5299259424209595}]",NEGATED,LIMITED,limits,warns_about,YES,YES,status+relation+entity_exact+entity_jaccard_lt_0.5
FBV2_0032,Interlibrary Loan Queue,A later audit should separate cases with renewal hold from cases with only scanner station. The comparison would show whether library interlibrary loan case 2-16 adds routing value.,NEXT_STEP,NEXT_STEP,"[""renewal hold"", ""scanner station"", ""library interlibrary loan case 2-16""]","[""2-16 adds routing"", ""2-16 adds routing value"", ""adds routing value"", ""cases"", ""case 2-16 adds"", ""case 2-16 adds routing"", ""comparison would show"", ""comparison would show whether""]",0.000000,0.000000,0.000000,0.000000,[],ACTIVE,ACTIVE,proposes_next_test,proposes_next_test,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0033,Emergency Shelter Intake,A coordinator can trust intake form more when transport voucher matches the same timeline. That pairing keeps emergency shelter intake case 3-01 from becoming the sole signal.,CLAIM,CLAIM,"[""intake form"", ""transport voucher"", ""emergency shelter intake case 3-01""]","[""can trust intake"", ""can trust intake form"", ""coordinator can trust"", ""coordinator can trust intake"", ""emergency shelter intake"", ""emergency shelter intake case"", ""intake case 3-01"", ""intake form more""]",0.222222,0.250000,0.666667,0.363636,"[{""gold"": ""emergency shelter intake case 3-01"", ""pred"": ""emergency shelter intake case"", ""score"": 0.9251219034194946}, {""gold"": ""intake form"", ""pred"": ""intake form more"", ""score"": 0.8684461116790771}]",ACTIVE,ACTIVE,asserts,asserts,YES,YES,entity_exact+entity_jaccard_lt_0.5
