dataset,strategy,matcher,threshold,segment_id,gold_entities,pred_entities,gold_count,pred_count,matches,soft_precision,soft_recall,soft_f1,soft_jaccard,matched_pairs
out_domain_true_blind,hybrid_v1,M4_embedding_cosine,0.5,TB011,"[""cargo value"", ""commodity notes"", ""verified shipment record""]","[""commodity note unles"", ""container exception"", ""harborflow container"", ""harborflow container exception"", ""harborflow container exception the"", ""infer cargo value"", ""verified shipment record""]",3,7,3,0.42857142857142855,1.0,0.6,0.42857142857142855,"[{""gold"": ""verified shipment record"", ""pred"": ""verified shipment record"", ""score"": 0.9999999403953552}, {""gold"": ""cargo value"", ""pred"": ""infer cargo value"", ""score"": 0.8687365651130676}, {""gold"": ""commodity notes"", ""pred"": ""commodity note unles"", ""score"": 0.8052115440368652}]"
out_domain_true_blind,hybrid_v1,M4_embedding_cosine,0.5,TB012,"[""exception"", ""dwell time"", ""forty-eight hours"", ""confirmed owner""]","[""any exception whose"", ""any exception whose dwell"", ""container exception"", ""container exception add"", ""harborflow container exception"", ""harborflow container exception add""]",4,6,1,0.16666666666666666,0.25,0.2,0.1111111111111111,"[{""gold"": ""exception"", ""pred"": ""any exception whose"", ""score"": 0.5792598128318787}]"
out_domain_true_blind,hybrid_v1,M4_embedding_cosine,0.5,TB013,"[""ClinicPulse"", ""backlog monitor"", ""appointment delays"", ""pathway"", ""urgency"", ""clinician dependency"", ""patient-contact status""]","[""backlog"", ""backlog monitor"", ""backlog monitor clinicpulse"", ""clinicpulse"", ""clinicpulse backlog monitor"", ""clinicpulse backlog monitor clinicpulse""]",7,6,2,0.3333333333333333,0.2857142857142857,0.30769230769230765,0.18181818181818182,"[{""gold"": ""ClinicPulse"", ""pred"": ""clinicpulse"", ""score"": 1.0000001192092896}, {""gold"": ""backlog monitor"", ""pred"": ""backlog monitor"", ""score"": 1.0000001192092896}]"
out_domain_true_blind,hybrid_v1,M4_embedding_cosine,0.5,TB014,"[""clinic manager"", ""clinical review"", ""administrative booking"", ""patients""]","[""backlog monitor"", ""between patient waiting"", ""clearer difference between"", ""clearer difference between patient"", ""clinicpulse backlog monitor"", ""clinicpulse backlog monitor the"", ""patient waiting""]",4,7,2,0.2857142857142857,0.5,0.36363636363636365,0.2222222222222222,"[{""gold"": ""patients"", ""pred"": ""clearer difference between patient"", ""score"": 0.7132244110107422}, {""gold"": ""clinic manager"", ""pred"": ""clinicpulse backlog monitor the"", ""score"": 0.5418359041213989}]"
out_domain_true_blind,hybrid_v1,M4_embedding_cosine,0.5,TB015,"[""route map"", ""pathway name"", ""current wait age"", ""blocker type"", ""responsible role"", ""backlog note""]","[""age blocker type"", ""backlog"", ""backlog monitor"", ""clinicpulse backlog"", ""clinicpulse backlog monitor"", ""clinicpulse backlog monitor the"", ""current wait age""]",6,7,3,0.42857142857142855,0.5,0.4615384615384615,0.3,"[{""gold"": ""current wait age"", ""pred"": ""current wait age"", ""score"": 1.0000001192092896}, {""gold"": ""backlog note"", ""pred"": ""backlog"", ""score"": 0.8995866775512695}, {""gold"": ""blocker type"", ""pred"": ""age blocker type"", ""score"": 0.635083794593811}]"
out_domain_true_blind,hybrid_v1,M4_embedding_cosine,0.5,TB016,"[""urgent flag"", ""clinical risk wording"", ""days since referral""]","[""backlog monitor"", ""backlog monitor change"", ""clinical risk wording"", ""clinicpulse backlog"", ""clinicpulse backlog monitor"", ""clinicpulse backlog monitor change""]",3,6,1,0.16666666666666666,0.3333333333333333,0.2222222222222222,0.125,"[{""gold"": ""clinical risk wording"", ""pred"": ""clinical risk wording"", ""score"": 1.0}]"
out_domain_true_blind,hybrid_v1,M4_embedding_cosine,0.5,TB017,"[""administrative blockers"", ""booking teams"", ""queue"", ""sample""]","[""administrative blocker were"", ""administrative blocker were over-counted"", ""backlog monitor"", ""because two booking"", ""because two booking team"", ""clinicpulse backlog monitor"", ""clinicpulse backlog monitor the""]",4,7,2,0.2857142857142857,0.5,0.36363636363636365,0.2222222222222222,"[{""gold"": ""administrative blockers"", ""pred"": ""administrative blocker were"", ""score"": 0.892654299736023}, {""gold"": ""booking teams"", ""pred"": ""because two booking team"", ""score"": 0.6904767751693726}]"
out_domain_true_blind,hybrid_v1,M4_embedding_cosine,0.5,TB018,"[""patient identifiers"", ""model prompt"", ""synthetic IDs"", ""re-identification key"", ""evaluation folder""]","[""backlog monitor"", ""backlog monitor do"", ""clinicpulse backlog"", ""clinicpulse backlog monitor"", ""clinicpulse backlog monitor do"", ""expose patient identifier"", ""ids""]",5,7,2,0.2857142857142857,0.4,0.3333333333333333,0.2,"[{""gold"": ""patient identifiers"", ""pred"": ""expose patient identifier"", ""score"": 0.826346755027771}, {""gold"": ""synthetic IDs"", ""pred"": ""ids"", ""score"": 0.6359438300132751}]"
out_domain_true_blind,hybrid_v1,M4_embedding_cosine,0.5,TB019,"[""GridLens"", ""battery storage sites"", ""inverter faults"", ""thermal alerts"", ""state-of-charge anomalies"", ""technician dispatch""]","[""alert state-of-charge anomalie"", ""battery"", ""battery maintenance"", ""battery maintenance gridlen"", ""gridlen battery maintenance"", ""gridlen battery maintenance gridlen""]",6,6,3,0.5,0.5,0.5,0.3333333333333333,"[{""gold"": ""GridLens"", ""pred"": ""gridlen battery maintenance gridlen"", ""score"": 0.5820503830909729}, {""gold"": ""battery storage sites"", ""pred"": ""battery maintenance"", ""score"": 0.5650837421417236}, {""gold"": ""state-of-charge anomalies"", ""pred"": ""alert state-of-charge anomalie"", ""score"": 0.5400280952453613}]"
out_domain_true_blind,hybrid_v1,M4_embedding_cosine,0.5,TB020,"[""maintenance team"", ""telemetry summaries"", ""engineer notes"", ""repeated faults""]","[""battery maintenance"", ""gridlen battery"", ""gridlen battery maintenance"", ""gridlen battery maintenance the"", ""maintenance"", ""maintenance team receive"", ""maintenance team receive telemetry""]",4,7,2,0.2857142857142857,0.5,0.36363636363636365,0.2222222222222222,"[{""gold"": ""maintenance team"", ""pred"": ""maintenance team receive"", ""score"": 0.8495064973831177}, {""gold"": ""telemetry summaries"", ""pred"": ""maintenance team receive telemetry"", ""score"": 0.5846741795539856}]"
out_domain_true_blind,hybrid_v1,M4_embedding_cosine,0.5,TB021,"[""asset"", ""symptom"", ""severity"", ""recurrence count"", ""safety implication"", ""recommended intervention""]","[""battery maintenance normalize"", ""battery maintenance normalize every"", ""gridlen battery maintenance"", ""gridlen battery maintenance normalize"", ""maintenance normalize every"", ""maintenance normalize every note""]",6,6,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v1,M4_embedding_cosine,0.5,TB022,"[""alert"", ""planned firmware test"", ""scheduled work"", ""operational incident""]","[""battery maintenance"", ""firmware test route"", ""gridlen battery"", ""gridlen battery maintenance"", ""gridlen battery maintenance if"", ""planned firmware test"", ""planned firmware test route""]",4,7,1,0.14285714285714285,0.25,0.18181818181818182,0.1,"[{""gold"": ""planned firmware test"", ""pred"": ""planned firmware test"", ""score"": 1.0}]"
out_domain_true_blind,hybrid_v1,M4_embedding_cosine,0.5,TB023,"[""dry run"", ""model"", ""inverter trips"", ""balancing events"", ""thermal warnings""]","[""battery maintenance"", ""but confused balancing"", ""but confused balancing event"", ""confused balancing event"", ""correctly grouped inverter"", ""gridlen battery maintenance"", ""gridlen battery maintenance in""]",5,7,2,0.2857142857142857,0.4,0.3333333333333333,0.2,"[{""gold"": ""balancing events"", ""pred"": ""confused balancing event"", ""score"": 0.8576477766036987}, {""gold"": ""inverter trips"", ""pred"": ""correctly grouped inverter"", ""score"": 0.5921250581741333}]"
out_domain_true_blind,hybrid_v1,M4_embedding_cosine,0.5,TB024,"[""blind set"", ""engineer notes"", ""production alert rules""]","[""battery maintenance"", ""battery maintenance create"", ""gridlen battery"", ""gridlen battery maintenance"", ""gridlen battery maintenance create"", ""maintenance create""]",3,6,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v1,M4_embedding_cosine,0.5,TB025,"[""TutorTrail"", ""tutoring notes"", ""learning routes"", ""concept gap"", ""practice need"", ""confidence issue"", ""assessment target"", ""parent follow-up""]","[""route extraction"", ""route tutortrail convert"", ""route tutortrail convert free-text"", ""tutortrail convert free-text"", ""tutortrail learning route tutortrail""]",8,5,3,0.6,0.375,0.4615384615384615,0.3,"[{""gold"": ""TutorTrail"", ""pred"": ""tutortrail learning route tutortrail"", ""score"": 0.8022162318229675}, {""gold"": ""learning routes"", ""pred"": ""route extraction"", ""score"": 0.6914389133453369}, {""gold"": ""tutoring notes"", ""pred"": ""tutortrail convert free-text"", ""score"": 0.5216464996337891}]"
out_domain_true_blind,hybrid_v1,M4_embedding_cosine,0.5,TB026,"[""tutors"", ""ability"", ""behaviour"", ""homework completion"", ""lesson plan""]","[""route extraction"", ""route tutor often"", ""tutor often describe"", ""tutor often describe ability"", ""tutortrail learning route tutor""]",5,5,2,0.4,0.4,0.4000000000000001,0.25,"[{""gold"": ""tutors"", ""pred"": ""tutor often describe"", ""score"": 0.8233405351638794}, {""gold"": ""lesson plan"", ""pred"": ""tutortrail learning route tutor"", ""score"": 0.5115394592285156}]"
out_domain_true_blind,hybrid_v1,M4_embedding_cosine,0.5,TB027,"[""topic"", ""misconception"", ""evidence sentence"", ""exercise type"", ""conceptual issue"", ""fluency-based issue""]","[""evidence selection"", ""route extraction"", ""tutortrail learning route""]",6,3,1,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.125,"[{""gold"": ""evidence sentence"", ""pred"": ""evidence selection"", ""score"": 0.6216988563537598}]"
out_domain_true_blind,hybrid_v1,M4_embedding_cosine,0.5,TB028,"[""pupil"", ""linear equations"", ""wording"", ""transfer practice"", ""basic algebra""]","[""route extraction"", ""can solve linear"", ""can solve linear equation"", ""equation but freeze"", ""linear equation but"", ""tutortrail learning route"", ""tutortrail learning route a""]",5,7,1,0.14285714285714285,0.2,0.16666666666666666,0.09090909090909091,"[{""gold"": ""linear equations"", ""pred"": ""can solve linear equation"", ""score"": 0.8729074001312256}]"
out_domain_true_blind,hybrid_v1,M4_embedding_cosine,0.5,TB029,"[""special educational need"", ""frustration note"", ""tutor"", ""support plan""]","[""route extraction"", ""assessed support plan"", ""frustration note unles"", ""tutortrail learning route"", ""tutortrail learning route do""]",4,5,3,0.6,0.75,0.6666666666666665,0.5,"[{""gold"": ""frustration note"", ""pred"": ""frustration note unles"", ""score"": 0.8008463382720947}, {""gold"": ""support plan"", ""pred"": ""assessed support plan"", ""score"": 0.7878285646438599}, {""gold"": ""tutor"", ""pred"": ""tutortrail learning route"", ""score"": 0.772325873374939}]"
out_domain_true_blind,hybrid_v1,M4_embedding_cosine,0.5,TB030,"[""reviewer column"", ""senior tutors"", ""borderline cases"", ""gold set""]","[""route extraction"", ""adjudicate borderline case"", ""can adjudicate borderline"", ""can adjudicate borderline case"", ""tutortrail learning route"", ""tutortrail learning route add""]",4,6,2,0.3333333333333333,0.5,0.4,0.25,"[{""gold"": ""borderline cases"", ""pred"": ""can adjudicate borderline case"", ""score"": 0.7362422943115234}, {""gold"": ""senior tutors"", ""pred"": ""tutortrail learning route"", ""score"": 0.5599243640899658}]"
out_domain_true_blind,hybrid_v1,M4_embedding_cosine,0.5,TB031,"[""FraudSieve"", ""invoice-control router"", ""vendor identity changes"", ""bank-detail changes"", ""duplicate invoice patterns"", ""approval bypasses""]","[""bank-detail change duplicate"", ""bank-detail change duplicate invoice"", ""change bank-detail change"", ""fraudsieve invoice control"", ""fraudsieve invoice control fraudsieve"", ""invoice control fraudsieve""]",6,6,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,"[{""gold"": ""bank-detail changes"", ""pred"": ""change bank-detail change"", ""score"": 0.9336546063423157}, {""gold"": ""duplicate invoice patterns"", ""pred"": ""bank-detail change duplicate invoice"", ""score"": 0.7073594927787781}, {""gold"": ""FraudSieve"", ""pred"": ""fraudsieve invoice control fraudsieve"", ""score"": 0.6787714958190918}, {""gold"": ""invoice-control router"", ""pred"": ""fraudsieve invoice control"", ""score"": 0.6299375295639038}]"
out_domain_true_blind,hybrid_v1,M4_embedding_cosine,0.5,TB032,"[""finance reviewers"", ""alerts"", ""vendor"", ""invoice"", ""approver""]","[""control finance reviewer"", ""control finance reviewer currently"", ""finance reviewer currently"", ""finance reviewer currently mark"", ""fraudsieve invoice control"", ""fraudsieve invoice control finance""]",5,6,2,0.3333333333333333,0.4,0.3636363636363636,0.2222222222222222,"[{""gold"": ""finance reviewers"", ""pred"": ""finance reviewer currently"", ""score"": 0.8874343633651733}, {""gold"": ""invoice"", ""pred"": ""fraudsieve invoice control"", ""score"": 0.6716251373291016}]"
out_domain_true_blind,hybrid_v1,M4_embedding_cosine,0.5,TB033,"[""payment risk"", ""evidence field"", ""control"", ""approval gate""]","[""controls"", ""model release governance"", ""fraudsieve invoice"", ""fraudsieve invoice control"", ""fraudsieve invoice control the"", ""next approval gate""]",4,6,2,0.3333333333333333,0.5,0.4,0.25,"[{""gold"": ""approval gate"", ""pred"": ""next approval gate"", ""score"": 0.9101359844207764}, {""gold"": ""control"", ""pred"": ""controls"", ""score"": 0.8312423229217529}]"
out_domain_true_blind,hybrid_v1,M4_embedding_cosine,0.5,TB034,"[""duplicate check"", ""invoice number"", ""supplier name"", ""gross amount"", ""purchase-order reference""]","[""acros invoice number"", ""acros invoice number supplier"", ""comparison acros invoice"", ""fraudsieve invoice control"", ""fraudsieve invoice control replace"", ""invoice control replace""]",5,6,1,0.16666666666666666,0.2,0.1818181818181818,0.1,"[{""gold"": ""invoice number"", ""pred"": ""acros invoice number"", ""score"": 0.7312972545623779}]"
out_domain_true_blind,hybrid_v1,M4_embedding_cosine,0.5,TB035,"[""historic alerts"", ""precision"", ""duplicate invoices"", ""recall"", ""supplier names""]","[""alert showed high"", ""alert showed high precision"", ""altered supplier name"", ""but weak recall"", ""duplicate invoice but"", ""fraudsieve invoice control"", ""fraudsieve invoice control a""]",5,7,5,0.7142857142857143,1.0,0.8333333333333333,0.7142857142857143,"[{""gold"": ""duplicate invoices"", ""pred"": ""duplicate invoice but"", ""score"": 0.9043830633163452}, {""gold"": ""recall"", ""pred"": ""but weak recall"", ""score"": 0.7105350494384766}, {""gold"": ""supplier names"", ""pred"": ""altered supplier name"", ""score"": 0.70644211769104}, {""gold"": ""historic alerts"", ""pred"": ""alert showed high"", ""score"": 0.523681640625}, {""gold"": ""precision"", ""pred"": ""alert showed high precision"", ""score"": 0.5035412311553955}]"
out_domain_true_blind,hybrid_v1,M4_embedding_cosine,0.5,TB036,"[""tool"", ""payment"", ""case"", ""approver"", ""evidence""]","[""controls"", ""evidence selection"", ""block payment"", ""block payment automatically"", ""fraudsieve invoice"", ""fraudsieve invoice control"", ""fraudsieve invoice control the""]",5,7,2,0.2857142857142857,0.4,0.3333333333333333,0.2,"[{""gold"": ""evidence"", ""pred"": ""evidence selection"", ""score"": 0.6723843812942505}, {""gold"": ""payment"", ""pred"": ""block payment"", ""score"": 0.5984196066856384}]"
out_domain_true_blind,hybrid_v1,M4_embedding_cosine,0.5,TB037,"[""RiverWatch"", ""field notes"", ""water levels"", ""blocked culverts"", ""pump status"", ""road closures"", ""flood-response routes""]","[""flood note riverwatch"", ""flood note riverwatch turn"", ""note riverwatch turn"", ""note riverwatch turn field"", ""riverwatch flood note"", ""riverwatch flood note riverwatch""]",7,6,3,0.5,0.42857142857142855,0.4615384615384615,0.3,"[{""gold"": ""RiverWatch"", ""pred"": ""riverwatch flood note riverwatch"", ""score"": 0.8255001306533813}, {""gold"": ""field notes"", ""pred"": ""note riverwatch turn field"", ""score"": 0.5409220457077026}, {""gold"": ""flood-response routes"", ""pred"": ""riverwatch flood note"", ""score"": 0.5123395323753357}]"
out_domain_true_blind,hybrid_v1,M4_embedding_cosine,0.5,TB038,"[""duty officer"", ""photos"", ""resident calls"", ""sensor messages"", ""field deployment""]","[""but only some"", ""duty officer receive"", ""duty officer receive photo"", ""flood note"", ""message but only"", ""riverwatch flood note"", ""riverwatch flood note the""]",5,7,1,0.14285714285714285,0.2,0.16666666666666666,0.09090909090909091,"[{""gold"": ""duty officer"", ""pred"": ""duty officer receive"", ""score"": 0.8592975735664368}]"
out_domain_true_blind,hybrid_v1,M4_embedding_cosine,0.5,TB039,"[""location"", ""hazard type"", ""confidence"", ""immediate action"", ""agency notification""]","[""classify each note"", ""flood note classify"", ""flood note classify each"", ""note classify each"", ""note classify each note"", ""riverwatch flood note"", ""riverwatch flood note classify""]",5,7,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v1,M4_embedding_cosine,0.5,TB040,"[""standing water"", ""test basin"", ""scheduled drill"", ""public-road closure route""]","[""flood note"", ""known test basin"", ""known test basin after"", ""note"", ""note report standing"", ""riverwatch flood note"", ""riverwatch flood note if""]",4,7,1,0.14285714285714285,0.25,0.18181818181818182,0.1,"[{""gold"": ""test basin"", ""pred"": ""known test basin"", ""score"": 0.9205318689346313}]"
out_domain_true_blind,hybrid_v1,M4_embedding_cosine,0.5,TB041,"[""trial"", ""blocked culvert reports"", ""bridge-depth notes"", ""severity rule""]","[""blocked culvert report"", ""blocked culvert report were"", ""bridge-depth note needed"", ""but bridge-depth note"", ""but bridge-depth note needed"", ""riverwatch flood note"", ""riverwatch flood note the""]",4,7,2,0.2857142857142857,0.5,0.36363636363636365,0.2222222222222222,"[{""gold"": ""blocked culvert reports"", ""pred"": ""blocked culvert report"", ""score"": 0.9864126443862915}, {""gold"": ""bridge-depth notes"", ""pred"": ""bridge-depth note needed"", ""score"": 0.934069812297821}]"
out_domain_true_blind,hybrid_v1,M4_embedding_cosine,0.5,TB042,"[""blind review set"", ""storm event"", ""false alarms"", ""missed deployments""]","[""blind review set"", ""false alarm separately"", ""flood note"", ""flood note add"", ""riverwatch flood note"", ""riverwatch flood note add""]",4,6,2,0.3333333333333333,0.5,0.4,0.25,"[{""gold"": ""blind review set"", ""pred"": ""blind review set"", ""score"": 1.0}, {""gold"": ""false alarms"", ""pred"": ""false alarm separately"", ""score"": 0.7788019180297852}]"
out_domain_true_blind,hybrid_v1,M4_embedding_cosine,0.5,TB043,"[""LawBrief Disclosure Tracker"", ""litigation notes"", ""evidence request"", ""privilege issue"", ""disclosure deadline"", ""client instruction"", ""counsel review""]","[""privacy"", ""disclosure tracker"", ""disclosure tracker lawbrief"", ""disclosure tracker lawbrief disclosure"", ""lawbrief disclosure"", ""lawbrief disclosure tracker"", ""lawbrief disclosure tracker lawbrief disclosure tracker""]",7,7,3,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.2727272727272727,"[{""gold"": ""LawBrief Disclosure Tracker"", ""pred"": ""lawbrief disclosure tracker"", ""score"": 1.0}, {""gold"": ""disclosure deadline"", ""pred"": ""disclosure tracker"", ""score"": 0.6468275785446167}, {""gold"": ""litigation notes"", ""pred"": ""lawbrief disclosure"", ""score"": 0.5036849975585938}]"
out_domain_true_blind,hybrid_v1,M4_embedding_cosine,0.5,TB044,"[""case handlers"", ""factual evidence"", ""legal advice"", ""deadline reminders""]","[""case handler sometime"", ""case handler sometime mix"", ""disclosure tracker case"", ""disclosure tracker case handler"", ""lawbrief disclosure tracker"", ""lawbrief disclosure tracker case""]",4,6,1,0.16666666666666666,0.25,0.2,0.1111111111111111,"[{""gold"": ""case handlers"", ""pred"": ""case handler sometime"", ""score"": 0.8828462362289429}]"
out_domain_true_blind,hybrid_v1,M4_embedding_cosine,0.5,TB045,"[""extractor"", ""document type"", ""legal sensitivity"", ""deadline"", ""responsible person"", ""case route""]","[""deadline responsible person"", ""disclosure tracker"", ""document type legal"", ""document type legal sensitivity"", ""lawbrief disclosure"", ""lawbrief disclosure tracker"", ""lawbrief disclosure tracker the""]",6,7,3,0.42857142857142855,0.5,0.4615384615384615,0.3,"[{""gold"": ""document type"", ""pred"": ""document type legal"", ""score"": 0.816850483417511}, {""gold"": ""deadline"", ""pred"": ""deadline responsible person"", ""score"": 0.7069178223609924}, {""gold"": ""legal sensitivity"", ""pred"": ""document type legal sensitivity"", ""score"": 0.69390869140625}]"
out_domain_true_blind,hybrid_v1,M4_embedding_cosine,0.5,TB046,"[""privilege"", ""confidentiality"", ""qualified reviewer""]","[""can only"", ""can only flag"", ""decide privilege"", ""disclosure tracker"", ""lawbrief disclosure"", ""lawbrief disclosure tracker"", ""lawbrief disclosure tracker the""]",3,7,1,0.14285714285714285,0.3333333333333333,0.2,0.1111111111111111,"[{""gold"": ""privilege"", ""pred"": ""decide privilege"", ""score"": 0.8640187382698059}]"
out_domain_true_blind,hybrid_v1,M4_embedding_cosine,0.5,TB047,"[""client"", ""contract draft"", ""old laptop"", ""evidence collection"", ""privilege review""]","[""evidence selection"", ""client found"", ""contract draft"", ""disclosure tracker"", ""lawbrief disclosure"", ""lawbrief disclosure tracker"", ""lawbrief disclosure tracker a""]",5,7,3,0.42857142857142855,0.6,0.5,0.3333333333333333,"[{""gold"": ""contract draft"", ""pred"": ""contract draft"", ""score"": 1.0}, {""gold"": ""client"", ""pred"": ""client found"", ""score"": 0.7909492254257202}, {""gold"": ""evidence collection"", ""pred"": ""evidence selection"", ""score"": 0.7180702686309814}]"
out_domain_true_blind,hybrid_v1,M4_embedding_cosine,0.5,TB048,"[""blind corpus"", ""case summaries"", ""gold examples"", ""training snippets""]","[""disclosure tracker"", ""disclosure tracker build"", ""lawbrief disclosure"", ""lawbrief disclosure tracker"", ""lawbrief disclosure tracker build"", ""neutral case summarie""]",4,6,1,0.16666666666666666,0.25,0.2,0.1111111111111111,"[{""gold"": ""case summaries"", ""pred"": ""neutral case summarie"", ""score"": 0.7038222551345825}]"
out_domain_true_blind,hybrid_v1,M4_embedding_cosine,0.5,TB049,"[""RoboInspect"", ""factory inspection notes"", ""defect type"", ""machine owner"", ""safety class"", ""downtime risk"", ""repair priority""]","[""check roboinspect route"", ""check roboinspect route factory"", ""factory check roboinspect"", ""factory check roboinspect route"", ""roboinspect factory check"", ""roboinspect factory check roboinspect""]",7,6,1,0.16666666666666666,0.14285714285714285,0.15384615384615383,0.08333333333333333,"[{""gold"": ""RoboInspect"", ""pred"": ""roboinspect factory check roboinspect"", ""score"": 0.7393591403961182}]"
