segment_id,title,text,gold_role,pred_role,gold_entities,pred_entities,entity_jaccard,entity_precision,entity_recall,entity_f1,matched_pairs,gold_operative_status,pred_operative_status,gold_relation,pred_relation,gold_answer_relevant,pred_answer_relevant,failure_pattern
FBV1_0011,EmberDispatch Wildfire Crew Rotation,One routine case has strike team board showing a normal queue while engine crew roster carries a late change from the field. The desk uses that case to demonstrate why air tanker slot is checked before closure.,EXAMPLE,EXAMPLE,"[""EmberDispatch"", ""air tanker slot"", ""fatigue log""]",[],0.000000,0.000000,0.000000,0.000000,[],DESCRIPTIVE,DESCRIPTIVE,gives_example,gives_example,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0012,EmberDispatch Wildfire Crew Rotation,"EmberDispatch Wildfire Crew Rotation is a field-office packet used during ordinary handoffs, not an audit of software or policy. The packet brings together the strike team board, fuel break map, and engine crew roster so a supervisor can see where the next routing choice begins.",BACKGROUND,BACKGROUND,"[""EmberDispatch"", ""strike team board"", ""fatigue log""]",[],0.000000,0.000000,0.000000,0.000000,[],DESCRIPTIVE,DESCRIPTIVE,sets_context,sets_context,NO,MAYBE,answer+entity_exact+entity_jaccard_lt_0.5
FBV1_0013,EmberDispatch Wildfire Crew Rotation,"The EmberDispatch desk is not sufficient when air tanker slot is missing from the handoff, even if strike team board looks complete. A coordinator still needs the missing evidence before the route can be trusted.",CLAIM,CLAIM,"[""EmberDispatch"", ""fuel break map"", ""strike team board""]",[],0.000000,0.000000,0.000000,0.000000,[],NEGATED,NEGATED,asserts,asserts,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0014,EmberDispatch Wildfire Crew Rotation,The routing decision is more reliable when strike team board and fuel break map are reviewed together instead of in separate calls. That pairing keeps engine crew roster from being treated as a side note after the main choice is already made.,CLAIM,CLAIM,"[""EmberDispatch"", ""air tanker slot"", ""fuel break map""]",[],0.000000,0.000000,0.000000,0.000000,[],ACTIVE,ACTIVE,asserts,asserts,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0015,EmberDispatch Wildfire Crew Rotation,The EmberDispatch record cannot settle disputes when fuel break map and air tanker slot describe different versions of the same event. Human review is still required before engine crew roster is treated as final.,LIMITATION,LIMITATION,"[""fuel break map"", ""EmberDispatch"", ""air tanker slot""]","[""human review""]",0.000000,0.000000,0.000000,0.000000,[],NEGATED,NEGATED,limits,limits,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0016,EmberDispatch Wildfire Crew Rotation,"The coordinator should require the strike team board against the fuel break map before releasing the next task. If the two records disagree, the item stays with fatigue log until the discrepancy is cleared.",METHOD,METHOD,"[""EmberDispatch"", ""fuel break map"", ""fatigue log""]",[],0.000000,0.000000,0.000000,0.000000,[],ACTIVE,ACTIVE,requires,maps_to,YES,YES,relation+entity_exact+entity_jaccard_lt_0.5
FBV1_0017,TrackWindow Rail Possession Planning,"The TrackWindow desk is not sufficient when ballast train is missing from the handoff, even if possession calendar looks complete. A coordinator still needs the missing evidence before the route can be trusted.",CLAIM,CLAIM,"[""TrackWindow"", ""ballast train"", ""control room""]",[],0.000000,0.000000,0.000000,0.000000,[],NEGATED,NEGATED,asserts,asserts,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0018,TrackWindow Rail Possession Planning,"During the trial week, teams found that pairing possession calendar with ballast train reduced repeated phone calls at the desk. The review also showed that night crew was the field most often used for retrieval.",RESULT,RESULT,"[""possession calendar"", ""signal isolation plan"", ""TrackWindow""]","[""retrieval""]",0.000000,0.000000,0.000000,0.000000,[],DESCRIPTIVE,DESCRIPTIVE,reports_usefulness,supports_retrieval,YES,YES,relation+entity_exact+entity_jaccard_lt_0.5
FBV1_0019,TrackWindow Rail Possession Planning,"Operators first sort the ballast train by urgency, then attach the matching night crew entry to each open case. The final pass sends exceptions back to the supervisor queue rather than closing them silently.",METHOD,METHOD,"[""TrackWindow"", ""night crew"", ""control room""]",[],0.000000,0.000000,0.000000,0.000000,[],ACTIVE,ACTIVE,recommends,recommends,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0020,TrackWindow Rail Possession Planning,The routing decision is more reliable when possession calendar and signal isolation plan are reviewed together instead of in separate calls. That pairing keeps night crew from being treated as a side note after the main choice is already made.,CLAIM,CLAIM,"[""TrackWindow"", ""possession calendar"", ""signal isolation plan""]",[],0.000000,0.000000,0.000000,0.000000,[],ACTIVE,ACTIVE,asserts,asserts,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0021,TrackWindow Rail Possession Planning,"Operators first sort the ballast train by urgency, then attach the matching night crew entry to each open case. The final pass sends exceptions back to the supervisor queue rather than closing them silently.",METHOD,METHOD,"[""TrackWindow"", ""night crew"", ""possession calendar""]",[],0.000000,0.000000,0.000000,0.000000,[],ACTIVE,ACTIVE,maps_to,recommends,YES,YES,relation+entity_exact+entity_jaccard_lt_0.5
FBV1_0022,TrackWindow Rail Possession Planning,The next review should compare possession calendar entries with actual outcomes from control room. That test would show whether TrackWindow is routing hard cases earlier or merely documenting them later.,NEXT_STEP,NEXT_STEP,"[""TrackWindow"", ""possession calendar"", ""night crew""]","[""controls""]",0.000000,0.000000,0.000000,0.000000,[],ACTIVE,ACTIVE,proposes_next_test,proposes_next_test,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0023,TrackWindow Rail Possession Planning,"The term ballast train refers to the recorded item that tells the coordinator what can move, wait, or be checked again. It is narrower than the whole TrackWindow file because it only covers the visible queue state.",DEFINE,DEFINE,"[""TrackWindow"", ""ballast train"", ""control room""]",[],0.000000,0.000000,0.000000,0.000000,[],DESCRIPTIVE,DESCRIPTIVE,defines,defines,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0024,TrackWindow Rail Possession Planning,"The possession calendar can lag behind radio updates, so it may overestimate how current the routing picture is. That caveat matters most when control room is already working from a printed copy.",LIMITATION,LIMITATION,"[""TrackWindow"", ""possession calendar"", ""control room""]","[""controls""]",0.333333,1.000000,0.333333,0.500000,"[{""gold"": ""control room"", ""pred"": ""controls"", ""score"": 0.6537858247756958}]",LIMITED,LIMITED,warns_about,warns_about,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0025,TrackWindow Rail Possession Planning,A sample of completed handoffs showed that TrackWindow made the oldest unresolved cases easier to find. Reviewers reported that signal isolation plan gave the clearest evidence when a route was challenged.,RESULT,RESULT,"[""control room"", ""TrackWindow"", ""signal isolation plan""]","[""human review""]",0.000000,0.000000,0.000000,0.000000,[],DESCRIPTIVE,DESCRIPTIVE,supports_retrieval,reports_usefulness,YES,YES,relation+entity_exact+entity_jaccard_lt_0.5
FBV1_0026,TrackWindow Rail Possession Planning,The next review should compare possession calendar entries with actual outcomes from control room. That test would show whether TrackWindow is routing hard cases earlier or merely documenting them later.,NEXT_STEP,NEXT_STEP,"[""possession calendar"", ""TrackWindow"", ""control room""]","[""controls""]",0.333333,1.000000,0.333333,0.500000,"[{""gold"": ""control room"", ""pred"": ""controls"", ""score"": 0.6537858247756958}]",ACTIVE,ACTIVE,proposes_next_test,proposes_next_test,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0027,TrackWindow Rail Possession Planning,One routine case has possession calendar showing a normal queue while night crew carries a late change from the field. The desk uses that case to demonstrate why ballast train is checked before closure.,EXAMPLE,EXAMPLE,"[""ballast train"", ""possession calendar"", ""TrackWindow""]",[],0.000000,0.000000,0.000000,0.000000,[],DESCRIPTIVE,DESCRIPTIVE,gives_example,gives_example,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0028,TrackWindow Rail Possession Planning,"TrackWindow Rail Possession Planning is a field-office packet used during ordinary handoffs, not an audit of software or policy. The packet brings together the possession calendar, signal isolation plan, and night crew so a supervisor can see where the next routing choice begins.",BACKGROUND,BACKGROUND,"[""control room"", ""TrackWindow"", ""ballast train""]","[""trackwindow rail possession planning"", ""field-office packet"", ""possession calendar"", ""signal isolation plan"", ""night crew""]",0.000000,0.000000,0.000000,0.000000,[],DESCRIPTIVE,DESCRIPTIVE,sets_context,sets_context,NO,MAYBE,answer+entity_exact+entity_jaccard_lt_0.5
FBV1_0029,TrackWindow Rail Possession Planning,One routine case has possession calendar showing a normal queue while night crew carries a late change from the field. The desk uses that case to demonstrate why ballast train is checked before closure.,EXAMPLE,EXAMPLE,"[""TrackWindow"", ""ballast train"", ""signal isolation plan""]",[],0.000000,0.000000,0.000000,0.000000,[],DESCRIPTIVE,DESCRIPTIVE,gives_example,gives_example,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0030,TrackWindow Rail Possession Planning,"TrackWindow Rail Possession Planning is a field-office packet used during ordinary handoffs, not an audit of software or policy. The packet brings together the possession calendar, signal isolation plan, and night crew so a supervisor can see where the next routing choice begins.",BACKGROUND,BACKGROUND,"[""TrackWindow"", ""ballast train"", ""night crew""]","[""trackwindow rail possession planning"", ""field-office packet"", ""possession calendar"", ""signal isolation plan"", ""night crew""]",0.142857,0.200000,0.333333,0.250000,"[{""gold"": ""night crew"", ""pred"": ""night crew"", ""score"": 0.9999999403953552}]",DESCRIPTIVE,DESCRIPTIVE,sets_context,sets_context,NO,MAYBE,answer+entity_exact+entity_jaccard_lt_0.5
FBV1_0031,TrackWindow Rail Possession Planning,"The term ballast train refers to the recorded item that tells the coordinator what can move, wait, or be checked again. It is narrower than the whole TrackWindow file because it only covers the visible queue state.",DEFINE,DEFINE,"[""TrackWindow"", ""control room"", ""night crew""]",[],0.000000,0.000000,0.000000,0.000000,[],DESCRIPTIVE,DESCRIPTIVE,defines,defines,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0032,TrackWindow Rail Possession Planning,"The possession calendar can lag behind radio updates, so it may overestimate how current the routing picture is. That caveat matters most when control room is already working from a printed copy.",LIMITATION,LIMITATION,"[""signal isolation plan"", ""night crew"", ""TrackWindow""]","[""controls""]",0.000000,0.000000,0.000000,0.000000,[],LIMITED,LIMITED,warns_about,warns_about,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0033,ColdVault Vaccine Distribution,"Operators first sort the courier manifest by urgency, then attach the matching clinic tray entry to each open case. The final pass sends exceptions back to the supervisor queue rather than closing them silently.",METHOD,METHOD,"[""courier manifest"", ""ColdVault"", ""freezer pack""]",[],0.000000,0.000000,0.000000,0.000000,[],ACTIVE,ACTIVE,requires,recommends,YES,YES,relation+entity_exact+entity_jaccard_lt_0.5
FBV1_0034,ColdVault Vaccine Distribution,The next review should compare temperature logger entries with actual outcomes from quarantine shelf. That test would show whether ColdVault is routing hard cases earlier or merely documenting them later.,NEXT_STEP,NEXT_STEP,"[""clinic tray"", ""courier manifest"", ""ColdVault""]",[],0.000000,0.000000,0.000000,0.000000,[],ACTIVE,ACTIVE,proposes_next_test,proposes_next_test,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0035,ColdVault Vaccine Distribution,One routine case has temperature logger showing a normal queue while clinic tray carries a late change from the field. The desk uses that case to demonstrate why courier manifest is checked before closure.,EXAMPLE,EXAMPLE,"[""ColdVault"", ""freezer pack"", ""clinic tray""]",[],0.000000,0.000000,0.000000,0.000000,[],DESCRIPTIVE,DESCRIPTIVE,gives_example,gives_example,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0036,ColdVault Vaccine Distribution,"In this desk, the temperature logger means the current shared view of crews, holds, and constraints for ColdVault. Staff treat it as the reference object that links freezer pack to clinic tray.",DEFINE,DEFINE,"[""ColdVault"", ""freezer pack"", ""courier manifest""]",[],0.000000,0.000000,0.000000,0.000000,[],DESCRIPTIVE,DESCRIPTIVE,defines,defines,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0037,ColdVault Vaccine Distribution,The ColdVault record cannot settle disputes when freezer pack and courier manifest describe different versions of the same event. Human review is still required before clinic tray is treated as final.,LIMITATION,LIMITATION,"[""courier manifest"", ""freezer pack"", ""ColdVault""]","[""human review""]",0.000000,0.000000,0.000000,0.000000,[],NEGATED,NEGATED,limits,limits,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0038,ColdVault Vaccine Distribution,"The temperature logger can lag behind radio updates, so it may overestimate how current the routing picture is. That caveat matters most when quarantine shelf is already working from a printed copy.",LIMITATION,LIMITATION,"[""ColdVault"", ""courier manifest"", ""freezer pack""]",[],0.000000,0.000000,0.000000,0.000000,[],LIMITED,LIMITED,warns_about,warns_about,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0039,ColdVault Vaccine Distribution,A sample of completed handoffs showed that ColdVault made the oldest unresolved cases easier to find. Reviewers reported that freezer pack gave the clearest evidence when a route was challenged.,RESULT,RESULT,"[""ColdVault"", ""temperature logger"", ""courier manifest""]","[""human review""]",0.000000,0.000000,0.000000,0.000000,[],DESCRIPTIVE,DESCRIPTIVE,supports_retrieval,reports_usefulness,YES,YES,relation+entity_exact+entity_jaccard_lt_0.5
FBV1_0040,ColdVault Vaccine Distribution,"In this desk, the temperature logger means the current shared view of crews, holds, and constraints for ColdVault. Staff treat it as the reference object that links freezer pack to clinic tray.",DEFINE,DEFINE,"[""clinic tray"", ""freezer pack"", ""ColdVault""]",[],0.000000,0.000000,0.000000,0.000000,[],DESCRIPTIVE,DESCRIPTIVE,defines,defines,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0041,ColdVault Vaccine Distribution,A sample of completed handoffs showed that ColdVault made the oldest unresolved cases easier to find. Reviewers reported that freezer pack gave the clearest evidence when a route was challenged.,RESULT,RESULT,"[""ColdVault"", ""clinic tray"", ""freezer pack""]","[""human review""]",0.000000,0.000000,0.000000,0.000000,[],DESCRIPTIVE,DESCRIPTIVE,supports_retrieval,reports_usefulness,YES,YES,relation+entity_exact+entity_jaccard_lt_0.5
FBV1_0042,ColdVault Vaccine Distribution,The routing decision is more reliable when temperature logger and freezer pack are reviewed together instead of in separate calls. That pairing keeps clinic tray from being treated as a side note after the main choice is already made.,CLAIM,CLAIM,"[""temperature logger"", ""quarantine shelf"", ""ColdVault""]",[],0.000000,0.000000,0.000000,0.000000,[],ACTIVE,ACTIVE,asserts,asserts,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0043,ColdVault Vaccine Distribution,"Operators first sort the courier manifest by urgency, then attach the matching clinic tray entry to each open case. The final pass sends exceptions back to the supervisor queue rather than closing them silently.",METHOD,METHOD,"[""ColdVault"", ""freezer pack"", ""courier manifest""]",[],0.000000,0.000000,0.000000,0.000000,[],ACTIVE,ACTIVE,maps_to,recommends,YES,YES,relation+entity_exact+entity_jaccard_lt_0.5
FBV1_0044,ColdVault Vaccine Distribution,The routing decision is more reliable when temperature logger and freezer pack are reviewed together instead of in separate calls. That pairing keeps clinic tray from being treated as a side note after the main choice is already made.,CLAIM,CLAIM,"[""ColdVault"", ""quarantine shelf"", ""freezer pack""]",[],0.000000,0.000000,0.000000,0.000000,[],ACTIVE,ACTIVE,asserts,asserts,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0045,ColdVault Vaccine Distribution,One routine case has temperature logger showing a normal queue while clinic tray carries a late change from the field. The desk uses that case to demonstrate why courier manifest is checked before closure.,EXAMPLE,EXAMPLE,"[""ColdVault"", ""temperature logger"", ""quarantine shelf""]",[],0.000000,0.000000,0.000000,0.000000,[],DESCRIPTIVE,DESCRIPTIVE,gives_example,gives_example,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0046,ColdVault Vaccine Distribution,"ColdVault Vaccine Distribution is a field-office packet used during ordinary handoffs, not an audit of software or policy. The packet brings together the temperature logger, freezer pack, and clinic tray so a supervisor can see where the next routing choice begins.",BACKGROUND,BACKGROUND,"[""quarantine shelf"", ""temperature logger"", ""ColdVault""]","[""coldvault vaccine distribution"", ""temperature logger"", ""freezer pack"", ""clinic tray""]",0.400000,0.500000,0.666667,0.571429,"[{""gold"": ""temperature logger"", ""pred"": ""temperature logger"", ""score"": 1.0000001192092896}, {""gold"": ""ColdVault"", ""pred"": ""coldvault vaccine distribution"", ""score"": 0.5733283758163452}]",DESCRIPTIVE,DESCRIPTIVE,sets_context,sets_context,NO,MAYBE,answer+entity_exact+entity_jaccard_lt_0.5
FBV1_0047,ColdVault Vaccine Distribution,"The source note comes from a local operations desk that tracks temperature logger, courier manifest, and quarantine shelf during busy shifts. It frames the work area for ColdVault before any recommendation is made.",BACKGROUND,BACKGROUND,"[""ColdVault"", ""freezer pack"", ""temperature logger""]","[""source context""]",0.000000,0.000000,0.000000,0.000000,[],DESCRIPTIVE,DESCRIPTIVE,sets_context,sets_context,MAYBE,MAYBE,entity_exact+entity_jaccard_lt_0.5
FBV1_0048,ColdVault Vaccine Distribution,The next review should compare temperature logger entries with actual outcomes from quarantine shelf. That test would show whether ColdVault is routing hard cases earlier or merely documenting them later.,NEXT_STEP,NEXT_STEP,"[""quarantine shelf"", ""ColdVault"", ""temperature logger""]",[],0.000000,0.000000,0.000000,0.000000,[],ACTIVE,ACTIVE,proposes_next_test,proposes_next_test,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0049,PlowGrid Snow Route Salting,"The term depot loader refers to the recorded item that tells the coordinator what can move, wait, or be checked again. It is narrower than the whole PlowGrid file because it only covers the visible queue state.",DEFINE,DEFINE,"[""PlowGrid"", ""depot loader"", ""priority corridor""]","[""depot loader"", ""plowgrid file""]",0.666667,1.000000,0.666667,0.800000,"[{""gold"": ""depot loader"", ""pred"": ""depot loader"", ""score"": 1.0}, {""gold"": ""PlowGrid"", ""pred"": ""plowgrid file"", ""score"": 0.8222426176071167}]",DESCRIPTIVE,DESCRIPTIVE,defines,defines,YES,YES,entity_exact
FBV1_0050,PlowGrid Snow Route Salting,"During the trial week, teams found that pairing salt spreader with depot loader reduced repeated phone calls at the desk. The review also showed that bridge deck sensor was the field most often used for retrieval.",RESULT,RESULT,"[""salt spreader"", ""bridge deck sensor"", ""PlowGrid""]","[""retrieval""]",0.000000,0.000000,0.000000,0.000000,[],DESCRIPTIVE,DESCRIPTIVE,reports_usefulness,supports_retrieval,YES,YES,relation+entity_exact+entity_jaccard_lt_0.5
FBV1_0051,PlowGrid Snow Route Salting,A follow-up sample should hold out cases where priority corridor arrives after the first desk decision. The team can then measure whether depot loader changes the route or only confirms it.,NEXT_STEP,NEXT_STEP,"[""PlowGrid"", ""bridge deck sensor"", ""depot loader""]",[],0.000000,0.000000,0.000000,0.000000,[],ACTIVE,ACTIVE,proposes_next_test,proposes_next_test,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0052,PlowGrid Snow Route Salting,The next review should compare salt spreader entries with actual outcomes from shift foreman. That test would show whether PlowGrid is routing hard cases earlier or merely documenting them later.,NEXT_STEP,NEXT_STEP,"[""priority corridor"", ""PlowGrid"", ""bridge deck sensor""]","[""salt spreader"", ""shift foreman"", ""plowgrid""]",0.200000,0.333333,0.333333,0.333333,"[{""gold"": ""PlowGrid"", ""pred"": ""plowgrid"", ""score"": 1.0000001192092896}]",ACTIVE,ACTIVE,proposes_next_test,proposes_next_test,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0053,PlowGrid Snow Route Salting,"The source note comes from a local operations desk that tracks salt spreader, depot loader, and shift foreman during busy shifts. It frames the work area for PlowGrid before any recommendation is made.",BACKGROUND,BACKGROUND,"[""PlowGrid"", ""salt spreader"", ""bridge deck sensor""]","[""source context""]",0.000000,0.000000,0.000000,0.000000,[],DESCRIPTIVE,DESCRIPTIVE,sets_context,sets_context,MAYBE,MAYBE,entity_exact+entity_jaccard_lt_0.5
FBV1_0054,PlowGrid Snow Route Salting,"The salt spreader can lag behind radio updates, so it may overestimate how current the routing picture is. That caveat matters most when shift foreman is already working from a printed copy.",LIMITATION,LIMITATION,"[""PlowGrid"", ""depot loader"", ""priority corridor""]",[],0.000000,0.000000,0.000000,0.000000,[],LIMITED,LIMITED,warns_about,warns_about,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0055,PlowGrid Snow Route Salting,"Operators first sort the depot loader by urgency, then attach the matching bridge deck sensor entry to each open case. The final pass sends exceptions back to the supervisor queue rather than closing them silently.",METHOD,METHOD,"[""salt spreader"", ""PlowGrid"", ""priority corridor""]",[],0.000000,0.000000,0.000000,0.000000,[],ACTIVE,ACTIVE,requires,recommends,YES,YES,relation+entity_exact+entity_jaccard_lt_0.5
FBV1_0056,PlowGrid Snow Route Salting,"For example, a coordinator might receive a depot loader that lists bridge deck sensor as available while priority corridor says the work cannot start. In that case, PlowGrid keeps the case open until shift foreman confirms the current state.",EXAMPLE,EXAMPLE,"[""PlowGrid"", ""priority corridor"", ""salt spreader""]",[],0.000000,0.000000,0.000000,0.000000,[],DESCRIPTIVE,DESCRIPTIVE,gives_example,gives_example,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0057,PlowGrid Snow Route Salting,"The PlowGrid desk is not sufficient when depot loader is missing from the handoff, even if salt spreader looks complete. A coordinator still needs the missing evidence before the route can be trusted.",CLAIM,CLAIM,"[""PlowGrid"", ""bridge deck sensor"", ""priority corridor""]",[],0.000000,0.000000,0.000000,0.000000,[],NEGATED,NEGATED,asserts,asserts,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0058,PlowGrid Snow Route Salting,The routing decision is more reliable when salt spreader and priority corridor are reviewed together instead of in separate calls. That pairing keeps bridge deck sensor from being treated as a side note after the main choice is already made.,CLAIM,CLAIM,"[""PlowGrid"", ""shift foreman"", ""salt spreader""]",[],0.000000,0.000000,0.000000,0.000000,[],ACTIVE,ACTIVE,asserts,asserts,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0059,PlowGrid Snow Route Salting,"Operators first sort the depot loader by urgency, then attach the matching bridge deck sensor entry to each open case. The final pass sends exceptions back to the supervisor queue rather than closing them silently.",METHOD,METHOD,"[""PlowGrid"", ""depot loader"", ""bridge deck sensor""]",[],0.000000,0.000000,0.000000,0.000000,[],ACTIVE,ACTIVE,maps_to,recommends,YES,YES,relation+entity_exact+entity_jaccard_lt_0.5
FBV1_0060,PlowGrid Snow Route Salting,"For example, a coordinator might receive a depot loader that lists bridge deck sensor as available while priority corridor says the work cannot start. In that case, PlowGrid keeps the case open until shift foreman confirms the current state.",EXAMPLE,EXAMPLE,"[""shift foreman"", ""salt spreader"", ""PlowGrid""]",[],0.000000,0.000000,0.000000,0.000000,[],DESCRIPTIVE,DESCRIPTIVE,gives_example,gives_example,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV1_0061,PlowGrid Snow Route Salting,"The source note comes from a local operations desk that tracks salt spreader, depot loader, and shift foreman during busy shifts. It frames the work area for PlowGrid before any recommendation is made.",BACKGROUND,BACKGROUND,"[""PlowGrid"", ""salt spreader"", ""bridge deck sensor""]","[""source context""]",0.000000,0.000000,0.000000,0.000000,[],DESCRIPTIVE,DESCRIPTIVE,sets_context,sets_context,MAYBE,MAYBE,entity_exact+entity_jaccard_lt_0.5
