dataset,strategy,matcher,threshold,segment_id,gold_entities,pred_entities,gold_count,pred_count,matches,soft_precision,soft_recall,soft_f1,soft_jaccard,matched_pairs
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB016,"[""urgent flag"", ""clinical risk wording"", ""days since referral""]","[""backlog monitor"", ""backlog monitor change"", ""clinical risk wording"", ""clinicpulse backlog"", ""clinicpulse backlog monitor"", ""clinicpulse backlog monitor change""]",3,6,1,0.16666666666666666,0.3333333333333333,0.2222222222222222,0.125,"[{""gold"": ""clinical risk wording"", ""pred"": ""clinical risk wording"", ""score"": 1.0}]"
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB017,"[""administrative blockers"", ""booking teams"", ""queue"", ""sample""]","[""administrative blocker were"", ""administrative blocker were over-counted"", ""because two booking"", ""because two booking team"", ""clinicpulse backlog monitor"", ""clinicpulse backlog monitor the""]",4,6,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB018,"[""patient identifiers"", ""model prompt"", ""synthetic IDs"", ""re-identification key"", ""evaluation folder""]","[""evaluation""]",5,1,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB019,"[""GridLens"", ""battery storage sites"", ""inverter faults"", ""thermal alerts"", ""state-of-charge anomalies"", ""technician dispatch""]","[""alert state-of-charge anomalie"", ""battery"", ""battery maintenance"", ""battery maintenance gridlen"", ""gridlen battery maintenance"", ""gridlen battery maintenance gridlen""]",6,6,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB020,"[""maintenance team"", ""telemetry summaries"", ""engineer notes"", ""repeated faults""]","[""battery maintenance"", ""gridlen battery"", ""gridlen battery maintenance"", ""gridlen battery maintenance the"", ""maintenance team receive"", ""maintenance team receive telemetry""]",4,6,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB021,"[""asset"", ""symptom"", ""severity"", ""recurrence count"", ""safety implication"", ""recommended intervention""]","[""battery maintenance normalize"", ""battery maintenance normalize every"", ""gridlen battery maintenance"", ""gridlen battery maintenance normalize"", ""maintenance normalize every"", ""maintenance normalize every note""]",6,6,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB022,"[""alert"", ""planned firmware test"", ""scheduled work"", ""operational incident""]","[""battery maintenance"", ""firmware test route"", ""gridlen battery maintenance"", ""gridlen battery maintenance if"", ""planned firmware test"", ""planned firmware test route""]",4,6,1,0.16666666666666666,0.25,0.2,0.1111111111111111,"[{""gold"": ""planned firmware test"", ""pred"": ""planned firmware test"", ""score"": 1.0}]"
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB023,"[""dry run"", ""model"", ""inverter trips"", ""balancing events"", ""thermal warnings""]","[""but confused balancing"", ""but confused balancing event"", ""confused balancing event"", ""correctly grouped inverter"", ""gridlen battery maintenance"", ""gridlen battery maintenance in""]",5,6,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB024,"[""blind set"", ""engineer notes"", ""production alert rules""]","[""battery maintenance"", ""battery maintenance create"", ""gridlen battery"", ""gridlen battery maintenance"", ""gridlen battery maintenance create"", ""maintenance create""]",3,6,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB025,"[""TutorTrail"", ""tutoring notes"", ""learning routes"", ""concept gap"", ""practice need"", ""confidence issue"", ""assessment target"", ""parent follow-up""]","[""learning route tutortrail"", ""learning route tutortrail convert"", ""route tutortrail convert"", ""route tutortrail convert free-text"", ""tutortrail convert free-text"", ""tutortrail learning route tutortrail""]",8,6,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB026,"[""tutors"", ""ability"", ""behaviour"", ""homework completion"", ""lesson plan""]","[""learning route tutor"", ""learning route tutor often"", ""route tutor often"", ""route tutor often describe"", ""tutor often describe ability"", ""tutortrail learning route tutor""]",5,6,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB027,"[""topic"", ""misconception"", ""evidence sentence"", ""exercise type"", ""conceptual issue"", ""fluency-based issue""]","[""evidence sentence recommended"", ""evidence sentence recommended exercise"", ""learning route"", ""learning route extract"", ""tutortrail learning route"", ""tutortrail learning route extract""]",6,6,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB028,"[""pupil"", ""linear equations"", ""wording"", ""transfer practice"", ""basic algebra""]","[""can solve linear"", ""can solve linear equation"", ""equation but freeze"", ""linear equation but"", ""tutortrail learning route"", ""tutortrail learning route a""]",5,6,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB029,"[""special educational need"", ""frustration note"", ""tutor"", ""support plan""]","[""assessed support plan"", ""frustration note unles"", ""learning route"", ""learning route do"", ""tutortrail learning route"", ""tutortrail learning route do""]",4,6,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB030,"[""reviewer column"", ""senior tutors"", ""borderline cases"", ""gold set""]","[""human review""]",4,1,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB031,"[""FraudSieve"", ""invoice-control router"", ""vendor identity changes"", ""bank-detail changes"", ""duplicate invoice patterns"", ""approval bypasses""]","[""controls""]",6,1,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB032,"[""finance reviewers"", ""alerts"", ""vendor"", ""invoice"", ""approver""]","[""controls"", ""human review""]",5,2,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB033,"[""payment risk"", ""evidence field"", ""control"", ""approval gate""]","[""controls""]",4,1,1,1.0,0.25,0.4,0.25,"[{""gold"": ""control"", ""pred"": ""controls"", ""score"": 1.0}]"
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB034,"[""duplicate check"", ""invoice number"", ""supplier name"", ""gross amount"", ""purchase-order reference""]","[""controls""]",5,1,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB035,"[""historic alerts"", ""precision"", ""duplicate invoices"", ""recall"", ""supplier names""]","[""controls""]",5,1,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB036,"[""tool"", ""payment"", ""case"", ""approver"", ""evidence""]","[""controls""]",5,1,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB037,"[""RiverWatch"", ""field notes"", ""water levels"", ""blocked culverts"", ""pump status"", ""road closures"", ""flood-response routes""]","[""flood note riverwatch"", ""flood note riverwatch turn"", ""note riverwatch turn"", ""note riverwatch turn field"", ""riverwatch flood note"", ""riverwatch flood note riverwatch""]",7,6,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB038,"[""duty officer"", ""photos"", ""resident calls"", ""sensor messages"", ""field deployment""]","[""but only some"", ""duty officer receive"", ""duty officer receive photo"", ""message but only"", ""riverwatch flood note"", ""riverwatch flood note the""]",5,6,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB039,"[""location"", ""hazard type"", ""confidence"", ""immediate action"", ""agency notification""]","[""classify each note"", ""flood note classify"", ""flood note classify each"", ""note classify each"", ""note classify each note"", ""riverwatch flood note classify""]",5,6,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB040,"[""standing water"", ""test basin"", ""scheduled drill"", ""public-road closure route""]","[""flood note"", ""known test basin"", ""known test basin after"", ""note report standing"", ""riverwatch flood note"", ""riverwatch flood note if""]",4,6,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB041,"[""trial"", ""blocked culvert reports"", ""bridge-depth notes"", ""severity rule""]","[""blocked culvert report were"", ""bridge-depth note needed"", ""but bridge-depth note"", ""but bridge-depth note needed"", ""riverwatch flood note"", ""riverwatch flood note the""]",4,6,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB042,"[""blind review set"", ""storm event"", ""false alarms"", ""missed deployments""]","[""evaluation""]",4,1,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB043,"[""LawBrief Disclosure Tracker"", ""litigation notes"", ""evidence request"", ""privilege issue"", ""disclosure deadline"", ""client instruction"", ""counsel review""]","[""disclosure tracker"", ""disclosure tracker lawbrief"", ""disclosure tracker lawbrief disclosure"", ""lawbrief disclosure"", ""lawbrief disclosure tracker"", ""lawbrief disclosure tracker lawbrief disclosure tracker""]",7,6,1,0.16666666666666666,0.14285714285714285,0.15384615384615383,0.08333333333333333,"[{""gold"": ""LawBrief Disclosure Tracker"", ""pred"": ""lawbrief disclosure tracker"", ""score"": 1.0}]"
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB044,"[""case handlers"", ""factual evidence"", ""legal advice"", ""deadline reminders""]","[""case handler sometime"", ""case handler sometime mix"", ""disclosure tracker case"", ""disclosure tracker case handler"", ""lawbrief disclosure tracker"", ""lawbrief disclosure tracker case""]",4,6,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB045,"[""extractor"", ""document type"", ""legal sensitivity"", ""deadline"", ""responsible person"", ""case route""]","[""deadline responsible person"", ""disclosure tracker"", ""document type legal"", ""document type legal sensitivity"", ""lawbrief disclosure tracker"", ""lawbrief disclosure tracker the""]",6,6,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB046,"[""privilege"", ""confidentiality"", ""qualified reviewer""]","[""human review""]",3,1,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB047,"[""client"", ""contract draft"", ""old laptop"", ""evidence collection"", ""privilege review""]","[""client found"", ""contract draft"", ""disclosure tracker"", ""lawbrief disclosure"", ""lawbrief disclosure tracker"", ""lawbrief disclosure tracker a""]",5,6,1,0.16666666666666666,0.2,0.1818181818181818,0.1,"[{""gold"": ""contract draft"", ""pred"": ""contract draft"", ""score"": 1.0}]"
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB048,"[""blind corpus"", ""case summaries"", ""gold examples"", ""training snippets""]","[""benchmark""]",4,1,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB049,"[""RoboInspect"", ""factory inspection notes"", ""defect type"", ""machine owner"", ""safety class"", ""downtime risk"", ""repair priority""]","[""check roboinspect route"", ""check roboinspect route factory"", ""factory check roboinspect"", ""factory check roboinspect route"", ""roboinspect factory check"", ""roboinspect factory check roboinspect""]",7,6,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB050,"[""operators"", ""shift change"", ""cosmetic defect"", ""safety-critical fault"", ""line""]","[""check operator write"", ""check operator write short"", ""factory check operator"", ""factory check operator write"", ""operator write short note"", ""roboinspect factory check operator""]",5,6,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB051,"[""machine ID"", ""station"", ""observed symptom"", ""recurrence"", ""production stop""]","[""check each note"", ""factory check each"", ""factory check each note"", ""id station observed"", ""id station observed symptom"", ""roboinspect factory check each""]",5,6,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB052,"[""calibration rule"", ""minor vibration notes"", ""escalating risk"", ""third occurrence"", ""seven days""]","[""check add"", ""escalating risk after"", ""factory check"", ""factory check add"", ""roboinspect factory check"", ""roboinspect factory check add""]",5,6,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB053,"[""review"", ""route classifier"", ""downtime label"", ""spare part""]","[""factory check"", ""previou review showed"", ""roboinspect factory"", ""roboinspect factory check"", ""roboinspect factory check the"", ""route classifier overused""]",4,6,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB054,"[""fault"", ""machine"", ""planned maintenance""]","[""check do"", ""factory check"", ""factory check do"", ""note explicitly say"", ""roboinspect factory check"", ""roboinspect factory check do""]",3,6,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB055,"[""GreenLedger"", ""supplier notes"", ""carbon evidence"", ""labour-risk concern"", ""certification status"", ""data gap"", ""remediation action""]","[""greenledger map supplier"", ""greenledger map supplier note"", ""greenledger supplier risk"", ""greenledger supplier risk greenledger"", ""risk greenledger map"", ""risk greenledger map supplier""]",7,6,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB056,"[""procurement teams"", ""supplier claim"", ""verified document""]","[""greenledger supplier risk"", ""greenledger supplier risk procurement"", ""procurement team often"", ""procurement team often record"", ""risk procurement team"", ""risk procurement team often""]",3,6,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB057,"[""claim"", ""evidence source"", ""verification level"", ""due date"", ""audit"", ""supplier follow-up"", ""internal approval""]","[""audit supplier follow-up"", ""claim evidence source"", ""claim evidence source verification"", ""greenledger supplier risk"", ""greenledger supplier risk extract"", ""supplier risk extract""]",7,6,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB058,"[""marketing brochure"", ""certification"", ""standard"", ""certificate number""]","[""greenledger supplier"", ""greenledger supplier risk"", ""greenledger supplier risk do"", ""risk do"", ""supplier risk"", ""supplier risk do""]",4,6,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB059,"[""first pass"", ""data-gap detection"", ""supplier"", ""expired certificate""]","[""but missed case"", ""data-gap detection but"", ""data-gap detection but missed"", ""detection but missed case"", ""greenledger supplier risk"", ""greenledger supplier risk the""]",4,6,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB060,"[""fresh blind batch"", ""suppliers"", ""pilot sectors"", ""production scoring threshold""]","[""evaluation""]",4,1,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB061,"[""EventMesh"", ""live-event incident notes"", ""crowd flow"", ""medical support"", ""access control"", ""technical fault"", ""steward deployment""]","[""controls""]",7,1,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB062,"[""busy event"", ""radio messages"", ""issue"", ""action""]","[""busy event radio"", ""busy event radio message"", ""event radio message"", ""eventmesh incident queue"", ""eventmesh incident queue during"", ""incident queue during""]",4,6,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB063,"[""zone"", ""incident type"", ""urgency"", ""current owner"", ""incident""]","[""eventmesh incident"", ""eventmesh incident queue"", ""eventmesh incident queue the"", ""extract zone incident"", ""extract zone incident type"", ""incident queue""]",5,6,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB064,"[""Gate C"", ""scanner"", ""queue"", ""technical fault"", ""crowd-flow monitoring""]","[""c scanner offline"", ""eventmesh incident queue"", ""eventmesh incident queue a"", ""gate c scanner"", ""gate c scanner offline"", ""note saying gate c""]",5,6,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB065,"[""medical note"", ""medical keywords"", ""priority"", ""review""]","[""eventmesh incident"", ""eventmesh incident queue"", ""eventmesh incident queue the"", ""medical note because"", ""preserve priority until"", ""preserve priority until reviewed""]",4,6,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB066,"[""model"", ""blind set"", ""venue"", ""venue-specific language"", ""scores""]","[""evaluation""]",5,1,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB067,"[""HeritageVault"", ""museum catalogue notes"", ""provenance gap"", ""conservation risk"", ""digitisation need"", ""loan restriction"", ""research lead""]","[""catalogue route heritagevault"", ""catalogue route heritagevault route"", ""heritagevault catalogue route"", ""heritagevault catalogue route heritagevault"", ""heritagevault route museum"", ""heritagevault route museum catalogue""]",7,6,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB068,"[""curators"", ""condition concern"", ""historical claim"", ""display recommendation""]","[""catalogue route"", ""catalogue route curator"", ""heritagevault catalogue"", ""heritagevault catalogue route"", ""heritagevault catalogue route curator"", ""route curator""]",4,6,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB069,"[""object identifier"", ""material"", ""risk phrase"", ""evidence phrase"", ""workflow route"", ""specialist review""]","[""each note extract"", ""each note extract object"", ""evidence phrase workflow"", ""evidence phrase workflow route"", ""heritagevault catalogue route"", ""heritagevault catalogue route for""]",6,6,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB070,"[""item"", ""another piece"", ""provenance evidence""]","[""another piece do"", ""catalogue route"", ""confirmed provenance evidence"", ""heritagevault catalogue route"", ""heritagevault catalogue route if"", ""item resemble another""]",3,6,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB071,"[""trial"", ""catalogue descriptions"", ""digitisation needs"", ""research lead"", ""provenance gap""]","[""between research lead"", ""but weak separation"", ""but weak separation between"", ""catalogue description found"", ""heritagevault catalogue route"", ""heritagevault catalogue route a""]",5,6,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M1_normalized_exact,1.0,TB072,"[""evaluation"", ""catalogue notes"", ""predictions"", ""curator"", ""gold labels""]","[""evaluation"", ""gold labels""]",5,2,2,1.0,0.4,0.5714285714285715,0.4,"[{""gold"": ""evaluation"", ""pred"": ""evaluation"", ""score"": 1.0}, {""gold"": ""gold labels"", ""pred"": ""gold labels"", ""score"": 1.0}]"
