dataset,strategy,matcher,threshold,segment_id,gold_entities,pred_entities,gold_count,pred_count,matches,soft_precision,soft_recall,soft_f1,soft_jaccard,matched_pairs
out_domain_true_blind,pure_extractive,M4_embedding_cosine,0.5,TB011,"[""cargo value"", ""commodity notes"", ""verified shipment record""]","[""commodity notes unless"", ""infer cargo value"", ""verified shipment record"", ""cargo value"", ""commodity notes"", ""infer cargo"", ""notes unless"", ""shipment record""]",3,8,3,0.375,1.0,0.5454545454545454,0.375,"[{""gold"": ""cargo value"", ""pred"": ""cargo value"", ""score"": 1.0000001192092896}, {""gold"": ""commodity notes"", ""pred"": ""commodity notes"", ""score"": 1.0}, {""gold"": ""verified shipment record"", ""pred"": ""verified shipment record"", ""score"": 0.9999999403953552}]"
out_domain_true_blind,pure_extractive,M4_embedding_cosine,0.5,TB012,"[""exception"", ""dwell time"", ""forty-eight hours"", ""confirmed owner""]","[""any exception whose"", ""any exception whose dwell"", ""dwell time passes"", ""dwell time passes forty-eight"", ""exception whose dwell"", ""exception whose dwell time"", ""flags any exception"", ""flags any exception whose""]",4,8,3,0.375,0.75,0.5,0.3333333333333333,"[{""gold"": ""dwell time"", ""pred"": ""dwell time passes"", ""score"": 0.8978622555732727}, {""gold"": ""forty-eight hours"", ""pred"": ""dwell time passes forty-eight"", ""score"": 0.5883645415306091}, {""gold"": ""exception"", ""pred"": ""any exception whose"", ""score"": 0.5792598724365234}]"
out_domain_true_blind,pure_extractive,M4_embedding_cosine,0.5,TB013,"[""ClinicPulse"", ""backlog monitor"", ""appointment delays"", ""pathway"", ""urgency"", ""clinician dependency"", ""patient-contact status""]","[""groups appointment delays"", ""pathway urgency clinician"", ""pathway urgency clinician dependency"", ""urgency clinician dependency"", ""appointment delays"", ""backlog monitor"", ""clinician dependency"", ""groups appointment""]",7,8,5,0.625,0.7142857142857143,0.6666666666666666,0.5,"[{""gold"": ""appointment delays"", ""pred"": ""appointment delays"", ""score"": 1.0000001192092896}, {""gold"": ""backlog monitor"", ""pred"": ""backlog monitor"", ""score"": 1.0000001192092896}, {""gold"": ""clinician dependency"", ""pred"": ""clinician dependency"", ""score"": 1.0}, {""gold"": ""urgency"", ""pred"": ""urgency clinician dependency"", ""score"": 0.5731867551803589}, {""gold"": ""pathway"", ""pred"": ""pathway urgency clinician"", ""score"": 0.5591171979904175}]"
out_domain_true_blind,pure_extractive,M4_embedding_cosine,0.5,TB014,"[""clinic manager"", ""clinical review"", ""administrative booking"", ""patients""]","[""patients waiting"", ""between patients waiting"", ""clearer difference between"", ""clearer difference between patients"", ""clinic manager needs"", ""difference between patients"", ""difference between patients waiting"", ""patients waiting only""]",4,8,2,0.25,0.5,0.3333333333333333,0.2,"[{""gold"": ""clinic manager"", ""pred"": ""clinic manager needs"", ""score"": 0.8967728614807129}, {""gold"": ""patients"", ""pred"": ""difference between patients"", ""score"": 0.7839373350143433}]"
out_domain_true_blind,pure_extractive,M4_embedding_cosine,0.5,TB015,"[""route map"", ""pathway name"", ""current wait age"", ""blocker type"", ""responsible role"", ""backlog note""]","[""age blocker type"", ""current wait age"", ""current wait age blocker"", ""every backlog note"", ""extract pathway name"", ""extract pathway name current"", ""name current wait"", ""name current wait age""]",6,8,4,0.5,0.6666666666666666,0.5714285714285715,0.4,"[{""gold"": ""current wait age"", ""pred"": ""current wait age"", ""score"": 1.0000001192092896}, {""gold"": ""backlog note"", ""pred"": ""every backlog note"", ""score"": 0.9085392951965332}, {""gold"": ""pathway name"", ""pred"": ""extract pathway name"", ""score"": 0.8064649701118469}, {""gold"": ""blocker type"", ""pred"": ""age blocker type"", ""score"": 0.635083794593811}]"
out_domain_true_blind,pure_extractive,M4_embedding_cosine,0.5,TB016,"[""urgent flag"", ""clinical risk wording"", ""days since referral""]","[""clinical risk wording"", ""days since referral"", ""existing urgent flag"", ""clinical risk"", ""days since"", ""existing urgent"", ""risk wording"", ""since referral""]",3,8,3,0.375,1.0,0.5454545454545454,0.375,"[{""gold"": ""clinical risk wording"", ""pred"": ""clinical risk wording"", ""score"": 1.0000001192092896}, {""gold"": ""days since referral"", ""pred"": ""days since referral"", ""score"": 1.0000001192092896}, {""gold"": ""urgent flag"", ""pred"": ""existing urgent flag"", ""score"": 0.9387143850326538}]"
out_domain_true_blind,pure_extractive,M4_embedding_cosine,0.5,TB017,"[""administrative blockers"", ""booking teams"", ""queue"", ""sample""]","[""administrative blockers were"", ""administrative blockers were over-counted"", ""because two booking"", ""because two booking teams"", ""blockers were over-counted"", ""blockers were over-counted because"", ""booking teams used"", ""booking teams used different""]",4,8,2,0.25,0.5,0.3333333333333333,0.2,"[{""gold"": ""booking teams"", ""pred"": ""booking teams used"", ""score"": 0.9296066761016846}, {""gold"": ""administrative blockers"", ""pred"": ""administrative blockers were"", ""score"": 0.8902597427368164}]"
out_domain_true_blind,pure_extractive,M4_embedding_cosine,0.5,TB018,"[""patient identifiers"", ""model prompt"", ""synthetic IDs"", ""re-identification key"", ""evaluation folder""]","[""expose patient identifiers"", ""re-identification key outside"", ""synthetic IDs"", ""evaluation folder"", ""expose patient"", ""key outside"", ""model prompt"", ""patient identifiers""]",5,8,5,0.625,1.0,0.7692307692307693,0.625,"[{""gold"": ""model prompt"", ""pred"": ""model prompt"", ""score"": 1.0000001192092896}, {""gold"": ""synthetic IDs"", ""pred"": ""synthetic IDs"", ""score"": 1.0}, {""gold"": ""evaluation folder"", ""pred"": ""evaluation folder"", ""score"": 0.9999999403953552}, {""gold"": ""patient identifiers"", ""pred"": ""patient identifiers"", ""score"": 0.9999999403953552}, {""gold"": ""re-identification key"", ""pred"": ""re-identification key outside"", ""score"": 0.8967621922492981}]"
out_domain_true_blind,pure_extractive,M4_embedding_cosine,0.5,TB019,"[""GridLens"", ""battery storage sites"", ""inverter faults"", ""thermal alerts"", ""state-of-charge anomalies"", ""technician dispatch""]","[""alerts state-of-charge anomalies"", ""battery storage sites"", ""battery storage sites focused"", ""faults thermal alerts"", ""faults thermal alerts state-of-charge"", ""inverter faults thermal"", ""inverter faults thermal alerts"", ""storage sites focused""]",6,8,4,0.5,0.6666666666666666,0.5714285714285715,0.4,"[{""gold"": ""battery storage sites"", ""pred"": ""battery storage sites"", ""score"": 1.0}, {""gold"": ""inverter faults"", ""pred"": ""inverter faults thermal"", ""score"": 0.8839049935340881}, {""gold"": ""thermal alerts"", ""pred"": ""faults thermal alerts"", ""score"": 0.801781177520752}, {""gold"": ""state-of-charge anomalies"", ""pred"": ""alerts state-of-charge anomalies"", ""score"": 0.7938960790634155}]"
out_domain_true_blind,pure_extractive,M4_embedding_cosine,0.5,TB020,"[""maintenance team"", ""telemetry summaries"", ""engineer notes"", ""repeated faults""]","[""maintenance team receives"", ""maintenance team receives telemetry"", ""receives telemetry summaries"", ""team receives telemetry"", ""team receives telemetry summaries"", ""engineer notes"", ""maintenance team"", ""often missed""]",4,8,3,0.375,0.75,0.5,0.3333333333333333,"[{""gold"": ""engineer notes"", ""pred"": ""engineer notes"", ""score"": 1.0000001192092896}, {""gold"": ""maintenance team"", ""pred"": ""maintenance team"", ""score"": 1.0}, {""gold"": ""telemetry summaries"", ""pred"": ""receives telemetry summaries"", ""score"": 0.9111311435699463}]"
out_domain_true_blind,pure_extractive,M4_embedding_cosine,0.5,TB021,"[""asset"", ""symptom"", ""severity"", ""recurrence count"", ""safety implication"", ""recommended intervention""]","[""Normalize every note"", ""asset symptom severity"", ""asset symptom severity recurrence"", ""count safety implication"", ""Normalize every"", ""recurrence count safety"", ""recurrence count safety implication"", ""severity recurrence count""]",6,8,4,0.5,0.6666666666666666,0.5714285714285715,0.4,"[{""gold"": ""recurrence count"", ""pred"": ""recurrence count safety"", ""score"": 0.7511728405952454}, {""gold"": ""safety implication"", ""pred"": ""count safety implication"", ""score"": 0.7137580513954163}, {""gold"": ""severity"", ""pred"": ""severity recurrence count"", ""score"": 0.6113688945770264}, {""gold"": ""symptom"", ""pred"": ""asset symptom severity"", ""score"": 0.5855225324630737}]"
out_domain_true_blind,pure_extractive,M4_embedding_cosine,0.5,TB022,"[""alert"", ""planned firmware test"", ""scheduled work"", ""operational incident""]","[""firmware test route"", ""planned firmware test"", ""planned firmware test route"", ""firmware test"", ""operational incident"", ""planned firmware"", ""scheduled work"", ""test route""]",4,8,3,0.375,0.75,0.5,0.3333333333333333,"[{""gold"": ""planned firmware test"", ""pred"": ""planned firmware test"", ""score"": 1.0000001192092896}, {""gold"": ""scheduled work"", ""pred"": ""scheduled work"", ""score"": 1.0000001192092896}, {""gold"": ""operational incident"", ""pred"": ""operational incident"", ""score"": 1.0}]"
out_domain_true_blind,pure_extractive,M4_embedding_cosine,0.5,TB023,"[""dry run"", ""model"", ""inverter trips"", ""balancing events"", ""thermal warnings""]","[""but confused balancing"", ""but confused balancing events"", ""confused balancing events"", ""correctly grouped inverter"", ""correctly grouped inverter trips"", ""grouped inverter trips"", ""grouped inverter trips but"", ""inverter trips but""]",5,8,2,0.25,0.4,0.3076923076923077,0.18181818181818182,"[{""gold"": ""inverter trips"", ""pred"": ""inverter trips but"", ""score"": 0.9694355726242065}, {""gold"": ""balancing events"", ""pred"": ""confused balancing events"", ""score"": 0.926367998123169}]"
out_domain_true_blind,pure_extractive,M4_embedding_cosine,0.5,TB024,"[""blind set"", ""engineer notes"", ""production alert rules""]","[""new engineer notes"", ""production alert rules"", ""small blind set"", ""alert rules"", ""blind set"", ""engineer notes"", ""new engineer"", ""production alert""]",3,8,3,0.375,1.0,0.5454545454545454,0.375,"[{""gold"": ""engineer notes"", ""pred"": ""engineer notes"", ""score"": 1.0000001192092896}, {""gold"": ""blind set"", ""pred"": ""blind set"", ""score"": 0.9999999403953552}, {""gold"": ""production alert rules"", ""pred"": ""production alert rules"", ""score"": 0.9999999403953552}]"
out_domain_true_blind,pure_extractive,M4_embedding_cosine,0.5,TB025,"[""TutorTrail"", ""tutoring notes"", ""learning routes"", ""concept gap"", ""practice need"", ""confidence issue"", ""assessment target"", ""parent follow-up""]","[""TutorTrail converts free-text"", ""TutorTrail converts free-text tutoring"", ""concept gap practice"", ""concept gap practice need"", ""confidence issue assessment"", ""confidence issue assessment target"", ""converts free-text tutoring"", ""converts free-text tutoring notes""]",8,8,5,0.625,0.625,0.625,0.45454545454545453,"[{""gold"": ""concept gap"", ""pred"": ""concept gap practice"", ""score"": 0.9207732081413269}, {""gold"": ""confidence issue"", ""pred"": ""confidence issue assessment"", ""score"": 0.7869954109191895}, {""gold"": ""tutoring notes"", ""pred"": ""converts free-text tutoring notes"", ""score"": 0.7778185606002808}, {""gold"": ""TutorTrail"", ""pred"": ""TutorTrail converts free-text tutoring"", ""score"": 0.7490513920783997}, {""gold"": ""assessment target"", ""pred"": ""confidence issue assessment target"", ""score"": 0.6618372201919556}]"
out_domain_true_blind,pure_extractive,M4_embedding_cosine,0.5,TB026,"[""tutors"", ""ability"", ""behaviour"", ""homework completion"", ""lesson plan""]","[""Tutors often describe"", ""Tutors often describe ability"", ""describe ability behaviour"", ""homework completion together"", ""lesson plan hard"", ""next lesson plan"", ""next lesson plan hard"", ""often describe ability""]",5,8,5,0.625,1.0,0.7692307692307693,0.625,"[{""gold"": ""lesson plan"", ""pred"": ""next lesson plan"", ""score"": 0.9222415089607239}, {""gold"": ""homework completion"", ""pred"": ""homework completion together"", ""score"": 0.9097331762313843}, {""gold"": ""tutors"", ""pred"": ""Tutors often describe"", ""score"": 0.8709410429000854}, {""gold"": ""ability"", ""pred"": ""often describe ability"", ""score"": 0.6782264709472656}, {""gold"": ""behaviour"", ""pred"": ""describe ability behaviour"", ""score"": 0.5629599690437317}]"
out_domain_true_blind,pure_extractive,M4_embedding_cosine,0.5,TB027,"[""topic"", ""misconception"", ""evidence sentence"", ""exercise type"", ""conceptual issue"", ""fluency-based issue""]","[""evidence sentence recommended"", ""evidence sentence recommended exercise"", ""misconception evidence sentence"", ""misconception evidence sentence recommended"", ""recommended exercise type"", ""sentence recommended exercise"", ""sentence recommended exercise type"", ""topic misconception evidence""]",6,8,3,0.375,0.5,0.42857142857142855,0.2727272727272727,"[{""gold"": ""exercise type"", ""pred"": ""recommended exercise type"", ""score"": 0.8995678424835205}, {""gold"": ""evidence sentence"", ""pred"": ""evidence sentence recommended"", ""score"": 0.85357666015625}, {""gold"": ""misconception"", ""pred"": ""misconception evidence sentence"", ""score"": 0.6690846085548401}]"
out_domain_true_blind,pure_extractive,M4_embedding_cosine,0.5,TB028,"[""pupil"", ""linear equations"", ""wording"", ""transfer practice"", ""basic algebra""]","[""can solve linear"", ""can solve linear equations"", ""equations but freezes"", ""linear equations but"", ""linear equations but freezes"", ""pupil can solve"", ""pupil can solve linear"", ""solve linear equations""]",5,8,3,0.375,0.6,0.4615384615384615,0.3,"[{""gold"": ""linear equations"", ""pred"": ""solve linear equations"", ""score"": 0.9244124889373779}, {""gold"": ""pupil"", ""pred"": ""pupil can solve"", ""score"": 0.8151424527168274}, {""gold"": ""basic algebra"", ""pred"": ""linear equations but"", ""score"": 0.5198929309844971}]"
out_domain_true_blind,pure_extractive,M4_embedding_cosine,0.5,TB029,"[""special educational need"", ""frustration note"", ""tutor"", ""support plan""]","[""assessed support plan"", ""frustration note unless"", ""single frustration note"", ""single frustration note unless"", ""special educational need"", ""tutor explicitly recorded"", ""assessed support"", ""educational need""]",4,8,4,0.5,1.0,0.6666666666666666,0.5,"[{""gold"": ""special educational need"", ""pred"": ""special educational need"", ""score"": 1.0}, {""gold"": ""frustration note"", ""pred"": ""single frustration note"", ""score"": 0.9258915185928345}, {""gold"": ""support plan"", ""pred"": ""assessed support plan"", ""score"": 0.7878286838531494}, {""gold"": ""tutor"", ""pred"": ""tutor explicitly recorded"", ""score"": 0.7379202842712402}]"
out_domain_true_blind,pure_extractive,M4_embedding_cosine,0.5,TB030,"[""reviewer column"", ""senior tutors"", ""borderline cases"", ""gold set""]","[""adjudicate borderline cases"", ""can adjudicate borderline"", ""can adjudicate borderline cases"", ""senior tutors can"", ""senior tutors can adjudicate"", ""those labels enter"", ""tutors can adjudicate"", ""tutors can adjudicate borderline""]",4,8,2,0.25,0.5,0.3333333333333333,0.2,"[{""gold"": ""senior tutors"", ""pred"": ""senior tutors can"", ""score"": 0.8884661197662354}, {""gold"": ""borderline cases"", ""pred"": ""can adjudicate borderline cases"", ""score"": 0.7677449584007263}]"
out_domain_true_blind,pure_extractive,M4_embedding_cosine,0.5,TB031,"[""FraudSieve"", ""invoice-control router"", ""vendor identity changes"", ""bank-detail changes"", ""duplicate invoice patterns"", ""approval bypasses""]","[""bank-detail changes duplicate"", ""bank-detail changes duplicate invoice"", ""changes bank-detail changes"", ""changes bank-detail changes duplicate"", ""changes duplicate invoice"", ""changes duplicate invoice patterns"", ""duplicate invoice patterns"", ""identity changes bank-detail""]",6,8,3,0.375,0.5,0.42857142857142855,0.2727272727272727,"[{""gold"": ""duplicate invoice patterns"", ""pred"": ""duplicate invoice patterns"", ""score"": 1.0000001192092896}, {""gold"": ""bank-detail changes"", ""pred"": ""changes bank-detail changes"", ""score"": 0.9749730825424194}, {""gold"": ""vendor identity changes"", ""pred"": ""identity changes bank-detail"", ""score"": 0.5941330194473267}]"
out_domain_true_blind,pure_extractive,M4_embedding_cosine,0.5,TB032,"[""finance reviewers"", ""alerts"", ""vendor"", ""invoice"", ""approver""]","[""Finance reviewers currently"", ""Finance reviewers currently mark"", ""currently mark many"", ""currently mark many alerts"", ""Finance reviewers"", ""mark many alerts"", ""reviewers currently mark"", ""reviewers currently mark many""]",5,8,2,0.25,0.4,0.3076923076923077,0.18181818181818182,"[{""gold"": ""finance reviewers"", ""pred"": ""Finance reviewers"", ""score"": 1.0000001192092896}, {""gold"": ""alerts"", ""pred"": ""currently mark many alerts"", ""score"": 0.7413511276245117}]"
out_domain_true_blind,pure_extractive,M4_embedding_cosine,0.5,TB033,"[""payment risk"", ""evidence field"", ""control"", ""approval gate""]","[""next approval gate"", ""approval gate"", ""evidence field"", ""next approval"", ""payment risk"", ""approval"", ""control"", ""evidence""]",4,8,4,0.5,1.0,0.6666666666666666,0.5,"[{""gold"": ""approval gate"", ""pred"": ""approval gate"", ""score"": 1.0000001192092896}, {""gold"": ""control"", ""pred"": ""control"", ""score"": 1.0000001192092896}, {""gold"": ""evidence field"", ""pred"": ""evidence field"", ""score"": 1.0000001192092896}, {""gold"": ""payment risk"", ""pred"": ""payment risk"", ""score"": 1.0}]"
out_domain_true_blind,pure_extractive,M4_embedding_cosine,0.5,TB034,"[""duplicate check"", ""invoice number"", ""supplier name"", ""gross amount"", ""purchase-order reference""]","[""across invoice number"", ""across invoice number supplier"", ""comparison across invoice"", ""comparison across invoice number"", ""invoice number supplier"", ""invoice number supplier name"", ""name gross amount"", ""normalized comparison across""]",5,8,3,0.375,0.6,0.4615384615384615,0.3,"[{""gold"": ""gross amount"", ""pred"": ""name gross amount"", ""score"": 0.8902466297149658}, {""gold"": ""invoice number"", ""pred"": ""invoice number supplier"", ""score"": 0.8744568824768066}, {""gold"": ""supplier name"", ""pred"": ""invoice number supplier name"", ""score"": 0.6794784069061279}]"
out_domain_true_blind,pure_extractive,M4_embedding_cosine,0.5,TB035,"[""historic alerts"", ""precision"", ""duplicate invoices"", ""recall"", ""supplier names""]","[""alerts showed high"", ""alerts showed high precision"", ""altered supplier names"", ""but weak recall"", ""duplicate invoices but"", ""duplicate invoices but weak"", ""exact duplicate invoices"", ""exact duplicate invoices but""]",5,8,4,0.5,0.8,0.6153846153846154,0.4444444444444444,"[{""gold"": ""duplicate invoices"", ""pred"": ""duplicate invoices but"", ""score"": 0.9901701807975769}, {""gold"": ""supplier names"", ""pred"": ""altered supplier names"", ""score"": 0.7383897304534912}, {""gold"": ""recall"", ""pred"": ""but weak recall"", ""score"": 0.7105350494384766}, {""gold"": ""historic alerts"", ""pred"": ""alerts showed high"", ""score"": 0.566166877746582}]"
out_domain_true_blind,pure_extractive,M4_embedding_cosine,0.5,TB036,"[""tool"", ""payment"", ""case"", ""approver"", ""evidence""]","[""block payment automatically"", ""block payment"", ""evidence attached"", ""named approver"", ""payment automatically"", ""approver"", ""attached"", ""automatically""]",5,8,3,0.375,0.6,0.4615384615384615,0.3,"[{""gold"": ""approver"", ""pred"": ""approver"", ""score"": 1.0}, {""gold"": ""evidence"", ""pred"": ""evidence attached"", ""score"": 0.8128939270973206}, {""gold"": ""payment"", ""pred"": ""payment automatically"", ""score"": 0.7093880772590637}]"
out_domain_true_blind,pure_extractive,M4_embedding_cosine,0.5,TB037,"[""RiverWatch"", ""field notes"", ""water levels"", ""blocked culverts"", ""pump status"", ""road closures"", ""flood-response routes""]","[""RiverWatch turns field"", ""RiverWatch turns field notes"", ""about water levels"", ""about water levels blocked"", ""blocked culverts pump"", ""blocked culverts pump status"", ""culverts pump status"", ""field notes about""]",7,8,5,0.625,0.7142857142857143,0.6666666666666666,0.5,"[{""gold"": ""water levels"", ""pred"": ""about water levels"", ""score"": 0.9583086967468262}, {""gold"": ""field notes"", ""pred"": ""field notes about"", ""score"": 0.9306856393814087}, {""gold"": ""RiverWatch"", ""pred"": ""RiverWatch turns field"", ""score"": 0.7903969287872314}, {""gold"": ""blocked culverts"", ""pred"": ""blocked culverts pump"", ""score"": 0.7841139435768127}, {""gold"": ""pump status"", ""pred"": ""culverts pump status"", ""score"": 0.6795555949211121}]"
out_domain_true_blind,pure_extractive,M4_embedding_cosine,0.5,TB038,"[""duty officer"", ""photos"", ""resident calls"", ""sensor messages"", ""field deployment""]","[""but only some"", ""duty officer receives"", ""duty officer receives photos"", ""messages but only"", ""messages but only some"", ""officer receives photos"", ""officer receives photos resident"", ""photos resident calls""]",5,8,4,0.5,0.8,0.6153846153846154,0.4444444444444444,"[{""gold"": ""duty officer"", ""pred"": ""duty officer receives"", ""score"": 0.8561170101165771}, {""gold"": ""resident calls"", ""pred"": ""photos resident calls"", ""score"": 0.7769867181777954}, {""gold"": ""sensor messages"", ""pred"": ""messages but only some"", ""score"": 0.5346007347106934}, {""gold"": ""photos"", ""pred"": ""officer receives photos"", ""score"": 0.5269116163253784}]"
out_domain_true_blind,pure_extractive,M4_embedding_cosine,0.5,TB039,"[""location"", ""hazard type"", ""confidence"", ""immediate action"", ""agency notification""]","[""Classify each note"", ""another agency must"", ""Classify each"", ""confidence immediate action"", ""hazard type confidence"", ""hazard type confidence immediate"", ""location hazard type"", ""location hazard type confidence""]",5,8,3,0.375,0.6,0.4615384615384615,0.3,"[{""gold"": ""hazard type"", ""pred"": ""hazard type confidence"", ""score"": 0.757229745388031}, {""gold"": ""confidence"", ""pred"": ""confidence immediate action"", ""score"": 0.7002246379852295}, {""gold"": ""agency notification"", ""pred"": ""another agency must"", ""score"": 0.5922796130180359}]"
