dataset,strategy,matcher,threshold,segment_id,gold_entities,pred_entities,gold_count,pred_count,matches,soft_precision,soft_recall,soft_f1,soft_jaccard,matched_pairs
out_domain_true_blind,hybrid_v2,M4_embedding_cosine,0.5,TB020,"[""maintenance team"", ""telemetry summaries"", ""engineer notes"", ""repeated faults""]","[""battery maintenance"", ""gridlen battery"", ""gridlen battery maintenance"", ""gridlen battery maintenance the"", ""maintenance team receive"", ""maintenance team receive telemetry""]",4,6,2,0.3333333333333333,0.5,0.4,0.25,"[{""gold"": ""maintenance team"", ""pred"": ""maintenance team receive"", ""score"": 0.8495064973831177}, {""gold"": ""telemetry summaries"", ""pred"": ""maintenance team receive telemetry"", ""score"": 0.5846741795539856}]"
out_domain_true_blind,hybrid_v2,M4_embedding_cosine,0.5,TB021,"[""asset"", ""symptom"", ""severity"", ""recurrence count"", ""safety implication"", ""recommended intervention""]","[""battery maintenance normalize"", ""battery maintenance normalize every"", ""gridlen battery maintenance"", ""gridlen battery maintenance normalize"", ""maintenance normalize every"", ""maintenance normalize every note""]",6,6,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M4_embedding_cosine,0.5,TB022,"[""alert"", ""planned firmware test"", ""scheduled work"", ""operational incident""]","[""battery maintenance"", ""firmware test route"", ""gridlen battery maintenance"", ""gridlen battery maintenance if"", ""planned firmware test"", ""planned firmware test route""]",4,6,1,0.16666666666666666,0.25,0.2,0.1111111111111111,"[{""gold"": ""planned firmware test"", ""pred"": ""planned firmware test"", ""score"": 1.0000001192092896}]"
out_domain_true_blind,hybrid_v2,M4_embedding_cosine,0.5,TB023,"[""dry run"", ""model"", ""inverter trips"", ""balancing events"", ""thermal warnings""]","[""but confused balancing"", ""but confused balancing event"", ""confused balancing event"", ""correctly grouped inverter"", ""gridlen battery maintenance"", ""gridlen battery maintenance in""]",5,6,2,0.3333333333333333,0.4,0.3636363636363636,0.2222222222222222,"[{""gold"": ""balancing events"", ""pred"": ""confused balancing event"", ""score"": 0.8576476573944092}, {""gold"": ""inverter trips"", ""pred"": ""correctly grouped inverter"", ""score"": 0.5921250581741333}]"
out_domain_true_blind,hybrid_v2,M4_embedding_cosine,0.5,TB024,"[""blind set"", ""engineer notes"", ""production alert rules""]","[""battery maintenance"", ""battery maintenance create"", ""gridlen battery"", ""gridlen battery maintenance"", ""gridlen battery maintenance create"", ""maintenance create""]",3,6,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M4_embedding_cosine,0.5,TB025,"[""TutorTrail"", ""tutoring notes"", ""learning routes"", ""concept gap"", ""practice need"", ""confidence issue"", ""assessment target"", ""parent follow-up""]","[""learning route tutortrail"", ""learning route tutortrail convert"", ""route tutortrail convert"", ""route tutortrail convert free-text"", ""tutortrail convert free-text"", ""tutortrail learning route tutortrail""]",8,6,3,0.5,0.375,0.42857142857142855,0.2727272727272727,"[{""gold"": ""TutorTrail"", ""pred"": ""tutortrail learning route tutortrail"", ""score"": 0.8022163510322571}, {""gold"": ""learning routes"", ""pred"": ""learning route tutortrail"", ""score"": 0.7636312246322632}, {""gold"": ""tutoring notes"", ""pred"": ""tutortrail convert free-text"", ""score"": 0.5216463804244995}]"
out_domain_true_blind,hybrid_v2,M4_embedding_cosine,0.5,TB026,"[""tutors"", ""ability"", ""behaviour"", ""homework completion"", ""lesson plan""]","[""learning route tutor"", ""learning route tutor often"", ""route tutor often"", ""route tutor often describe"", ""tutor often describe ability"", ""tutortrail learning route tutor""]",5,6,2,0.3333333333333333,0.4,0.3636363636363636,0.2222222222222222,"[{""gold"": ""tutors"", ""pred"": ""learning route tutor often"", ""score"": 0.7519664764404297}, {""gold"": ""lesson plan"", ""pred"": ""learning route tutor"", ""score"": 0.5519417524337769}]"
out_domain_true_blind,hybrid_v2,M4_embedding_cosine,0.5,TB027,"[""topic"", ""misconception"", ""evidence sentence"", ""exercise type"", ""conceptual issue"", ""fluency-based issue""]","[""evidence sentence recommended"", ""evidence sentence recommended exercise"", ""learning route"", ""learning route extract"", ""tutortrail learning route"", ""tutortrail learning route extract""]",6,6,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.09090909090909091,"[{""gold"": ""evidence sentence"", ""pred"": ""evidence sentence recommended"", ""score"": 0.85357666015625}]"
out_domain_true_blind,hybrid_v2,M4_embedding_cosine,0.5,TB028,"[""pupil"", ""linear equations"", ""wording"", ""transfer practice"", ""basic algebra""]","[""can solve linear"", ""can solve linear equation"", ""equation but freeze"", ""linear equation but"", ""tutortrail learning route"", ""tutortrail learning route a""]",5,6,1,0.16666666666666666,0.2,0.1818181818181818,0.1,"[{""gold"": ""linear equations"", ""pred"": ""can solve linear equation"", ""score"": 0.8729074001312256}]"
out_domain_true_blind,hybrid_v2,M4_embedding_cosine,0.5,TB029,"[""special educational need"", ""frustration note"", ""tutor"", ""support plan""]","[""assessed support plan"", ""frustration note unles"", ""learning route"", ""learning route do"", ""tutortrail learning route"", ""tutortrail learning route do""]",4,6,3,0.5,0.75,0.6,0.42857142857142855,"[{""gold"": ""frustration note"", ""pred"": ""frustration note unles"", ""score"": 0.8008463978767395}, {""gold"": ""support plan"", ""pred"": ""assessed support plan"", ""score"": 0.7878286838531494}, {""gold"": ""tutor"", ""pred"": ""tutortrail learning route"", ""score"": 0.772325873374939}]"
out_domain_true_blind,hybrid_v2,M4_embedding_cosine,0.5,TB030,"[""reviewer column"", ""senior tutors"", ""borderline cases"", ""gold set""]","[""human review""]",4,1,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M4_embedding_cosine,0.5,TB031,"[""FraudSieve"", ""invoice-control router"", ""vendor identity changes"", ""bank-detail changes"", ""duplicate invoice patterns"", ""approval bypasses""]","[""controls""]",6,1,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M4_embedding_cosine,0.5,TB032,"[""finance reviewers"", ""alerts"", ""vendor"", ""invoice"", ""approver""]","[""controls"", ""human review""]",5,2,1,0.5,0.2,0.28571428571428575,0.16666666666666666,"[{""gold"": ""finance reviewers"", ""pred"": ""human review"", ""score"": 0.5064684152603149}]"
out_domain_true_blind,hybrid_v2,M4_embedding_cosine,0.5,TB033,"[""payment risk"", ""evidence field"", ""control"", ""approval gate""]","[""controls""]",4,1,1,1.0,0.25,0.4,0.25,"[{""gold"": ""control"", ""pred"": ""controls"", ""score"": 0.8312423229217529}]"
out_domain_true_blind,hybrid_v2,M4_embedding_cosine,0.5,TB034,"[""duplicate check"", ""invoice number"", ""supplier name"", ""gross amount"", ""purchase-order reference""]","[""controls""]",5,1,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M4_embedding_cosine,0.5,TB035,"[""historic alerts"", ""precision"", ""duplicate invoices"", ""recall"", ""supplier names""]","[""controls""]",5,1,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M4_embedding_cosine,0.5,TB036,"[""tool"", ""payment"", ""case"", ""approver"", ""evidence""]","[""controls""]",5,1,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M4_embedding_cosine,0.5,TB037,"[""RiverWatch"", ""field notes"", ""water levels"", ""blocked culverts"", ""pump status"", ""road closures"", ""flood-response routes""]","[""flood note riverwatch"", ""flood note riverwatch turn"", ""note riverwatch turn"", ""note riverwatch turn field"", ""riverwatch flood note"", ""riverwatch flood note riverwatch""]",7,6,3,0.5,0.42857142857142855,0.4615384615384615,0.3,"[{""gold"": ""RiverWatch"", ""pred"": ""riverwatch flood note riverwatch"", ""score"": 0.8255000710487366}, {""gold"": ""field notes"", ""pred"": ""note riverwatch turn field"", ""score"": 0.5409220457077026}, {""gold"": ""flood-response routes"", ""pred"": ""riverwatch flood note"", ""score"": 0.5123395919799805}]"
out_domain_true_blind,hybrid_v2,M4_embedding_cosine,0.5,TB038,"[""duty officer"", ""photos"", ""resident calls"", ""sensor messages"", ""field deployment""]","[""but only some"", ""duty officer receive"", ""duty officer receive photo"", ""message but only"", ""riverwatch flood note"", ""riverwatch flood note the""]",5,6,1,0.16666666666666666,0.2,0.1818181818181818,0.1,"[{""gold"": ""duty officer"", ""pred"": ""duty officer receive"", ""score"": 0.859297513961792}]"
out_domain_true_blind,hybrid_v2,M4_embedding_cosine,0.5,TB039,"[""location"", ""hazard type"", ""confidence"", ""immediate action"", ""agency notification""]","[""classify each note"", ""flood note classify"", ""flood note classify each"", ""note classify each"", ""note classify each note"", ""riverwatch flood note classify""]",5,6,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M4_embedding_cosine,0.5,TB040,"[""standing water"", ""test basin"", ""scheduled drill"", ""public-road closure route""]","[""flood note"", ""known test basin"", ""known test basin after"", ""note report standing"", ""riverwatch flood note"", ""riverwatch flood note if""]",4,6,1,0.16666666666666666,0.25,0.2,0.1111111111111111,"[{""gold"": ""test basin"", ""pred"": ""known test basin"", ""score"": 0.9205319285392761}]"
out_domain_true_blind,hybrid_v2,M4_embedding_cosine,0.5,TB041,"[""trial"", ""blocked culvert reports"", ""bridge-depth notes"", ""severity rule""]","[""blocked culvert report were"", ""bridge-depth note needed"", ""but bridge-depth note"", ""but bridge-depth note needed"", ""riverwatch flood note"", ""riverwatch flood note the""]",4,6,2,0.3333333333333333,0.5,0.4,0.25,"[{""gold"": ""blocked culvert reports"", ""pred"": ""blocked culvert report were"", ""score"": 0.9541211128234863}, {""gold"": ""bridge-depth notes"", ""pred"": ""bridge-depth note needed"", ""score"": 0.9340698719024658}]"
out_domain_true_blind,hybrid_v2,M4_embedding_cosine,0.5,TB042,"[""blind review set"", ""storm event"", ""false alarms"", ""missed deployments""]","[""evaluation""]",4,1,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M4_embedding_cosine,0.5,TB043,"[""LawBrief Disclosure Tracker"", ""litigation notes"", ""evidence request"", ""privilege issue"", ""disclosure deadline"", ""client instruction"", ""counsel review""]","[""disclosure tracker"", ""disclosure tracker lawbrief"", ""disclosure tracker lawbrief disclosure"", ""lawbrief disclosure"", ""lawbrief disclosure tracker"", ""lawbrief disclosure tracker lawbrief disclosure tracker""]",7,6,3,0.5,0.42857142857142855,0.4615384615384615,0.3,"[{""gold"": ""LawBrief Disclosure Tracker"", ""pred"": ""lawbrief disclosure tracker"", ""score"": 1.0}, {""gold"": ""disclosure deadline"", ""pred"": ""disclosure tracker"", ""score"": 0.6468275785446167}, {""gold"": ""litigation notes"", ""pred"": ""lawbrief disclosure"", ""score"": 0.5036848783493042}]"
out_domain_true_blind,hybrid_v2,M4_embedding_cosine,0.5,TB044,"[""case handlers"", ""factual evidence"", ""legal advice"", ""deadline reminders""]","[""case handler sometime"", ""case handler sometime mix"", ""disclosure tracker case"", ""disclosure tracker case handler"", ""lawbrief disclosure tracker"", ""lawbrief disclosure tracker case""]",4,6,1,0.16666666666666666,0.25,0.2,0.1111111111111111,"[{""gold"": ""case handlers"", ""pred"": ""case handler sometime"", ""score"": 0.8828461766242981}]"
out_domain_true_blind,hybrid_v2,M4_embedding_cosine,0.5,TB045,"[""extractor"", ""document type"", ""legal sensitivity"", ""deadline"", ""responsible person"", ""case route""]","[""deadline responsible person"", ""disclosure tracker"", ""document type legal"", ""document type legal sensitivity"", ""lawbrief disclosure tracker"", ""lawbrief disclosure tracker the""]",6,6,3,0.5,0.5,0.5,0.3333333333333333,"[{""gold"": ""document type"", ""pred"": ""document type legal"", ""score"": 0.816850483417511}, {""gold"": ""deadline"", ""pred"": ""deadline responsible person"", ""score"": 0.7069178223609924}, {""gold"": ""legal sensitivity"", ""pred"": ""document type legal sensitivity"", ""score"": 0.6939086318016052}]"
out_domain_true_blind,hybrid_v2,M4_embedding_cosine,0.5,TB046,"[""privilege"", ""confidentiality"", ""qualified reviewer""]","[""human review""]",3,1,1,1.0,0.3333333333333333,0.5,0.3333333333333333,"[{""gold"": ""qualified reviewer"", ""pred"": ""human review"", ""score"": 0.5682450532913208}]"
out_domain_true_blind,hybrid_v2,M4_embedding_cosine,0.5,TB047,"[""client"", ""contract draft"", ""old laptop"", ""evidence collection"", ""privilege review""]","[""client found"", ""contract draft"", ""disclosure tracker"", ""lawbrief disclosure"", ""lawbrief disclosure tracker"", ""lawbrief disclosure tracker a""]",5,6,2,0.3333333333333333,0.4,0.3636363636363636,0.2222222222222222,"[{""gold"": ""contract draft"", ""pred"": ""contract draft"", ""score"": 1.0}, {""gold"": ""client"", ""pred"": ""client found"", ""score"": 0.7909492254257202}]"
out_domain_true_blind,hybrid_v2,M4_embedding_cosine,0.5,TB048,"[""blind corpus"", ""case summaries"", ""gold examples"", ""training snippets""]","[""benchmark""]",4,1,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M4_embedding_cosine,0.5,TB049,"[""RoboInspect"", ""factory inspection notes"", ""defect type"", ""machine owner"", ""safety class"", ""downtime risk"", ""repair priority""]","[""check roboinspect route"", ""check roboinspect route factory"", ""factory check roboinspect"", ""factory check roboinspect route"", ""roboinspect factory check"", ""roboinspect factory check roboinspect""]",7,6,1,0.16666666666666666,0.14285714285714285,0.15384615384615383,0.08333333333333333,"[{""gold"": ""RoboInspect"", ""pred"": ""roboinspect factory check roboinspect"", ""score"": 0.739359438419342}]"
out_domain_true_blind,hybrid_v2,M4_embedding_cosine,0.5,TB050,"[""operators"", ""shift change"", ""cosmetic defect"", ""safety-critical fault"", ""line""]","[""check operator write"", ""check operator write short"", ""factory check operator"", ""factory check operator write"", ""operator write short note"", ""roboinspect factory check operator""]",5,6,1,0.16666666666666666,0.2,0.1818181818181818,0.1,"[{""gold"": ""operators"", ""pred"": ""operator write short note"", ""score"": 0.7337124347686768}]"
out_domain_true_blind,hybrid_v2,M4_embedding_cosine,0.5,TB051,"[""machine ID"", ""station"", ""observed symptom"", ""recurrence"", ""production stop""]","[""check each note"", ""factory check each"", ""factory check each note"", ""id station observed"", ""id station observed symptom"", ""roboinspect factory check each""]",5,6,2,0.3333333333333333,0.4,0.3636363636363636,0.2222222222222222,"[{""gold"": ""observed symptom"", ""pred"": ""id station observed symptom"", ""score"": 0.6445803046226501}, {""gold"": ""station"", ""pred"": ""id station observed"", ""score"": 0.5283386707305908}]"
out_domain_true_blind,hybrid_v2,M4_embedding_cosine,0.5,TB052,"[""calibration rule"", ""minor vibration notes"", ""escalating risk"", ""third occurrence"", ""seven days""]","[""check add"", ""escalating risk after"", ""factory check"", ""factory check add"", ""roboinspect factory check"", ""roboinspect factory check add""]",5,6,1,0.16666666666666666,0.2,0.1818181818181818,0.1,"[{""gold"": ""escalating risk"", ""pred"": ""escalating risk after"", ""score"": 0.9546278119087219}]"
out_domain_true_blind,hybrid_v2,M4_embedding_cosine,0.5,TB053,"[""review"", ""route classifier"", ""downtime label"", ""spare part""]","[""factory check"", ""previou review showed"", ""roboinspect factory"", ""roboinspect factory check"", ""roboinspect factory check the"", ""route classifier overused""]",4,6,2,0.3333333333333333,0.5,0.4,0.25,"[{""gold"": ""route classifier"", ""pred"": ""route classifier overused"", ""score"": 0.8041359186172485}, {""gold"": ""review"", ""pred"": ""previou review showed"", ""score"": 0.5493983626365662}]"
out_domain_true_blind,hybrid_v2,M4_embedding_cosine,0.5,TB054,"[""fault"", ""machine"", ""planned maintenance""]","[""check do"", ""factory check"", ""factory check do"", ""note explicitly say"", ""roboinspect factory check"", ""roboinspect factory check do""]",3,6,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M4_embedding_cosine,0.5,TB055,"[""GreenLedger"", ""supplier notes"", ""carbon evidence"", ""labour-risk concern"", ""certification status"", ""data gap"", ""remediation action""]","[""greenledger map supplier"", ""greenledger map supplier note"", ""greenledger supplier risk"", ""greenledger supplier risk greenledger"", ""risk greenledger map"", ""risk greenledger map supplier""]",7,6,2,0.3333333333333333,0.2857142857142857,0.30769230769230765,0.18181818181818182,"[{""gold"": ""GreenLedger"", ""pred"": ""greenledger supplier risk greenledger"", ""score"": 0.652675211429596}, {""gold"": ""supplier notes"", ""pred"": ""greenledger map supplier note"", ""score"": 0.5632123947143555}]"
out_domain_true_blind,hybrid_v2,M4_embedding_cosine,0.5,TB056,"[""procurement teams"", ""supplier claim"", ""verified document""]","[""greenledger supplier risk"", ""greenledger supplier risk procurement"", ""procurement team often"", ""procurement team often record"", ""risk procurement team"", ""risk procurement team often""]",3,6,2,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.2857142857142857,"[{""gold"": ""procurement teams"", ""pred"": ""procurement team often"", ""score"": 0.927269458770752}, {""gold"": ""supplier claim"", ""pred"": ""greenledger supplier risk procurement"", ""score"": 0.5446078181266785}]"
out_domain_true_blind,hybrid_v2,M4_embedding_cosine,0.5,TB057,"[""claim"", ""evidence source"", ""verification level"", ""due date"", ""audit"", ""supplier follow-up"", ""internal approval""]","[""audit supplier follow-up"", ""claim evidence source"", ""claim evidence source verification"", ""greenledger supplier risk"", ""greenledger supplier risk extract"", ""supplier risk extract""]",7,6,2,0.3333333333333333,0.2857142857142857,0.30769230769230765,0.18181818181818182,"[{""gold"": ""evidence source"", ""pred"": ""claim evidence source"", ""score"": 0.8760372996330261}, {""gold"": ""supplier follow-up"", ""pred"": ""audit supplier follow-up"", ""score"": 0.724368691444397}]"
out_domain_true_blind,hybrid_v2,M4_embedding_cosine,0.5,TB058,"[""marketing brochure"", ""certification"", ""standard"", ""certificate number""]","[""greenledger supplier"", ""greenledger supplier risk"", ""greenledger supplier risk do"", ""risk do"", ""supplier risk"", ""supplier risk do""]",4,6,0,0.0,0.0,0.0,0.0,[]
out_domain_true_blind,hybrid_v2,M4_embedding_cosine,0.5,TB059,"[""first pass"", ""data-gap detection"", ""supplier"", ""expired certificate""]","[""but missed case"", ""data-gap detection but"", ""data-gap detection but missed"", ""detection but missed case"", ""greenledger supplier risk"", ""greenledger supplier risk the""]",4,6,1,0.16666666666666666,0.25,0.2,0.1111111111111111,"[{""gold"": ""data-gap detection"", ""pred"": ""data-gap detection but"", ""score"": 0.9893507957458496}]"
